Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2020-01-01,8.71,8.73,8.75,8.76,8.74
2020-01-02,8.78,8.79,8.80,8.81,8.80
2020-01-03,8.81,8.81,8.80,8.80,8.81
2020-01-04,8.76,8.76,8.75,8.75,8.76
2020-01-05,8.73,8.73,8.72,8.71,8.72
2020-01-06,8.66,8.65,8.63,8.61,8.64
2020-01-07,8.57,8.56,8.55,8.54,8.56
2020-01-08,8.50,8.50,8.50,8.50,8.50
2020-01-09,8.49,8.49,8.48,8.48,8.49
2020-01-10,8.49,8.49,8.48,8.47,8.48
2020-01-11,8.41,8.39,8.36,8.33,8.37
2020-01-12,8.17,8.15,8.09,8.03,8.11
2020-01-13,7.83,7.82,7.72,7.64,7.75
2020-01-14,7.50,7.49,7.40,7.31,7.43
2020-01-15,7.20,7.19,7.15,7.09,7.16
2020-01-16,6.91,6.90,6.86,6.81,6.87
2020-01-17,6.67,6.51,6.36,6.20,6.44
2020-01-18,6.05,6.02,5.99,5.97,6.01
2020-01-19,5.53,5.60,5.70,5.71,5.64
2020-01-20,5.39,5.38,5.34,5.30,5.35
2020-01-21,5.26,5.25,5.22,5.19,5.23
2020-01-22,5.12,5.12,5.11,5.10,5.11
2020-01-23,5.08,5.15,5.23,5.24,5.18
2020-01-24,5.36,5.43,5.49,5.51,5.45
2020-01-25,5.67,5.82,5.95,5.97,5.85
2020-01-26,6.06,6.09,6.11,6.12,6.10
2020-01-27,6.15,6.14,6.12,6.10,6.13
2020-01-28,5.87,5.86,5.79,5.72,5.81
2020-01-29,5.57,5.55,5.49,5.42,5.51
2020-01-30,5.25,5.23,5.19,5.15,5.21
2020-01-31,5.10,5.09,5.05,5.02,5.07
