Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2022-01-01,5.94,5.90,5.88,5.87,5.90
2022-01-02,5.72,5.66,5.58,5.56,5.63
2022-01-03,5.39,5.36,5.28,5.27,5.33
2022-01-04,5.23,5.26,5.29,5.30,5.27
2022-01-05,5.33,5.33,5.33,5.30,5.32
2022-01-06,5.15,5.15,5.15,5.97,5.36
2022-01-07,4.89,4.72,4.68,4.62,4.73
2022-01-08,4.40,4.35,4.31,4.28,4.34
2022-01-09,3.98,3.96,3.84,3.82,3.90
2022-01-10,3.81,3.76,3.61,3.65,3.71
2022-01-11,3.41,3.36,3.33,3.31,3.35
2022-01-12,3.18,3.16,3.14,3.11,3.15
2022-01-13,3.05,3.03,3.02,3.01,3.03
2022-01-14,2.97,2.95,2.93,2.91,2.94
2022-01-15,2.82,2.86,2.78,2.76,2.81
2022-01-16,2.69,2.63,2.58,2.57,2.62
2022-01-17,2.43,2.46,2.49,2.30,2.42
2022-01-18,2.33,2.39,2.26,2.29,2.32
2022-01-19,2.17,2.06,3.01,3.02,2.57
2022-01-20,3.08,3.16,3.17,3.19,3.15
2022-01-21,3.28,3.30,3.34,3.37,3.32
2022-01-22,3.41,3.43,3.44,3.45,3.43
2022-01-23,3.46,3.46,3.46,3.46,3.46
2022-01-24,3.38,3.38,3.38,3.39,3.38
2022-01-25,3.41,3.43,3.44,3.45,3.43
2022-01-26,3.46,3.50,3.59,3.67,3.56
2022-01-27,3.87,3.95,3.97,3.99,3.95
2022-01-28,4.09,4.12,4.14,4.17,4.13
2022-01-29,4.21,4.22,4.22,4.22,4.22
2022-01-30,4.19,4.17,4.16,4.15,4.17
2022-01-31,4.13,4.10,4.09,4.08,4.10
