Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CRUZ
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°31'2.09'',Longitud :,73°9'14.81'',Altitud :,95 msnm.
Tipo :,HLM - Hidrológica,Código :,240109
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2022-06-01,9.90,9.91,9.91,9.91,9.91
2022-06-02,9.89,9.88,9.87,9.88,9.88
2022-06-03,9.85,9.84,9.82,9.80,9.83
2022-06-04,9.78,9.76,9.75,9.74,9.76
2022-06-05,9.73,9.72,9.70,9.68,9.71
2022-06-06,9.50,9.52,9.54,9.56,9.53
2022-06-07,9.58,9.40,9.45,9.47,9.48
2022-06-08,9.31,9.31,9.31,9.31,9.31
2022-06-09,9.31,9.31,9.31,9.31,9.31
2022-06-10,9.29,9.28,9.27,9.26,9.28
2022-06-11,9.20,9.17,9.16,9.14,9.17
2022-06-12,9.11,9.09,9.06,9.03,9.07
2022-06-13,8.93,8.90,8.89,8.87,8.90
2022-06-14,8.86,8.84,8.82,8.80,8.83
2022-06-15,8.77,8.70,8.67,8.62,8.69
2022-06-16,8.38,8.40,8.43,8.45,8.42
2022-06-17,8.48,8.51,8.44,8.56,8.50
2022-06-18,8.57,8.61,8.23,8.65,8.52
2022-06-19,8.66,8.63,8.60,8.58,8.62
2022-06-20,8.58,8.58,8.58,8.58,8.58
2022-06-21,8.58,8.57,8.57,8.56,8.57
2022-06-22,8.49,8.38,8.36,8.33,8.39
2022-06-23,8.29,8.27,8.25,8.23,8.26
2022-06-24,8.19,8.16,8.10,8.02,8.12
2022-06-25,8.02,8.03,8.03,8.03,8.03
2022-06-26,8.02,8.02,8.02,8.02,8.02
2022-06-27,8.02,8.02,8.02,8.02,8.02
2022-06-28,8.01,8.02,8.02,8.03,8.02
2022-06-29,8.04,8.05,8.06,8.07,8.06
2022-06-30,8.08,8.09,8.10,8.11,8.10
