Estación : AMAZONAS
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,BELEN
Latitud :,3°45'50.29'',Longitud :,73°15'17.71'',Altitud :,106 msnm.
Tipo :,EMA - Meteorológica,Código :,103065
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/07/01,00:00,24.4,S/D,95,S/D,S/D
2025/07/01,01:00,24.2,S/D,95,S/D,S/D
2025/07/01,02:00,23.8,S/D,93,S/D,S/D
2025/07/01,03:00,23.3,S/D,95,S/D,S/D
2025/07/01,04:00,23.3,S/D,95,S/D,S/D
2025/07/01,05:00,23.3,S/D,95,S/D,S/D
2025/07/01,06:00,23.4,S/D,96,S/D,S/D
2025/07/01,07:00,23.5,S/D,95,S/D,S/D
2025/07/01,08:00,24.0,S/D,94,S/D,S/D
2025/07/01,09:00,24.9,S/D,91,S/D,S/D
2025/07/01,10:00,26.0,S/D,88,S/D,S/D
2025/07/01,11:00,26.8,S/D,86,S/D,S/D
2025/07/01,12:00,26.6,S/D,85,S/D,S/D
2025/07/01,13:00,26.6,S/D,87,S/D,S/D
2025/07/01,14:00,28.5,S/D,78,S/D,S/D
2025/07/01,15:00,28.5,S/D,76,S/D,S/D
2025/07/01,16:00,28.9,S/D,74,S/D,S/D
2025/07/01,17:00,26.3,S/D,86,S/D,S/D
2025/07/01,18:00,25.5,S/D,86,S/D,S/D
2025/07/01,19:00,24.3,S/D,88,S/D,S/D
2025/07/01,20:00,23.6,S/D,88,S/D,S/D
2025/07/01,21:00,23.4,S/D,87,S/D,S/D
2025/07/01,22:00,23.0,S/D,88,S/D,S/D
2025/07/01,23:00,22.4,S/D,90,S/D,S/D
2025/07/02,00:00,22.0,S/D,92,S/D,S/D
2025/07/02,01:00,21.7,S/D,90,S/D,S/D
2025/07/02,02:00,21.4,S/D,89,S/D,S/D
2025/07/02,03:00,21.1,S/D,90,S/D,S/D
2025/07/02,04:00,20.5,S/D,93,S/D,S/D
2025/07/02,05:00,20.1,S/D,95,S/D,S/D
2025/07/02,06:00,20.1,S/D,96,S/D,S/D
2025/07/02,07:00,
