Estación : AMAZONAS
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,BELEN
Latitud :,3°45'50.29'',Longitud :,73°15'17.71'',Altitud :,106 msnm.
Tipo :,EMA - Meteorológica,Código :,103065
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/02/01,00:00,22.6,S/D,92,S/D,S/D
2026/02/01,01:00,22.4,S/D,94,S/D,S/D
2026/02/01,02:00,22.5,S/D,94,S/D,S/D
2026/02/01,03:00,22.7,S/D,93,S/D,S/D
2026/02/01,04:00,22.7,S/D,92,S/D,S/D
2026/02/01,05:00,22.8,S/D,93,S/D,S/D
2026/02/01,06:00,22.7,S/D,93,S/D,S/D
2026/02/01,07:00,23.1,S/D,91,S/D,S/D
2026/02/01,08:00,23.9,S/D,87,S/D,S/D
2026/02/01,09:00,24.2,S/D,87,S/D,S/D
2026/02/01,10:00,23.9,S/D,91,S/D,S/D
2026/02/01,11:00,23.3,S/D,93,S/D,S/D
2026/02/01,12:00,23.5,S/D,92,S/D,S/D
2026/02/01,13:00,24.2,S/D,91,S/D,S/D
2026/02/01,14:00,25.1,S/D,87,S/D,S/D
2026/02/01,15:00,26.2,S/D,82,S/D,S/D
2026/02/01,16:00,27.6,S/D,79,S/D,S/D
2026/02/01,17:00,28.2,S/D,76,S/D,S/D
2026/02/01,18:00,27.6,S/D,78,S/D,S/D
2026/02/01,19:00,26.2,S/D,84,S/D,S/D
2026/02/01,20:00,25.4,S/D,88,S/D,S/D
2026/02/01,21:00,24.7,S/D,92,S/D,S/D
2026/02/01,22:00,24.3,S/D,94,S/D,S/D
2026/02/01,23:00,24.1,S/D,96,S/D,S/D
2026/02/02,00:00,23.8,S/D,96,S/D,S/D
2026/02/02,01:00,23.6,S/D,97,S/D,S/D
2026/02/02,02:00,23.3,S/D,97,S/D,S/D
2026/02/02,03:00,23.2,S/D,97,S/D,S/D
2026/02/02,04:00,22.9,S/D,96,S/D,S/D
2026/02/02,05:00,22.7,S/D,97,S/D,S/D
2026/02/02,06:00,22.7,S/D,97,S/D,S/D
2026/02/02,07:00,22.8,S/D,97,S/D,S/D
2026/02/02,08:00,23.4,S/D,96,S/D,S/D
2026/02/02,09:00,24.8,S/D,90,S/D,S/D
2026/02/02,10:00,27.9,S/D,80,S/D,S/D
2026/02/02,11:00,29.3,S/D,74,S/D,S/D
2026/02/02,12:00,29.5,S/D,74,S/D,S/D
2026/02/02,13:00,30.4,S/D,69,S/D,S/D
2026/02/02,14:00,28.0,S/D,76,S/D,S/D
2026/02/02,15:00,25.9,S/D,86,S/D,S/D
2026/02/02,16:00,24.1,S/D,92,S/D,S/D
2026/02/02,17:00,24.6,S/D,88,S/D,S/D
2026/02/02,18:00,24.6,S/D,88,S/D,S/D
2026/02/02,19:00,24.2,S/D,90,S/D,S/D
2026/02/02,20:00,24.0,S/D,93,S/D,S/D
2026/02/02,21:00,23.6,S/D,94,S/D,S/D
2026/02/02,22:00,23.5,S/D,95,S/D,S/D
2026/02/02,23:00,23.3,S/D,95,S/D,S/D
2026/02/03,00:00,23.1,S/D,95,S/D,S/D
2026/02/03,01:00,22.9,S/D,95,S/D,S/D
2026/02/03,02:00,22.6,S/D,95,S/D,S/D
2026/02/03,03:00,22.5,S/D,95,S/D,S/D
2026/02/03,04:00,22.6,S/D,96,S/D,S/D
2026/02/03,05:00,22.8,S/D,96,S/D,S/D
2026/02/03,06:00,23.1,S/D,96,S/D,S/D
2026/02/03,07:00,23.1,S/D,96,S/D,S/D
2026/02/03,08:00,23.9,S/D,93,S/D,S/D
2026/02/03,09:00,25.5,S/D,87,S/D,S/D
2026/02/03,10:00,26.9,S/D,80,S/D,S/D
2026/02/03,11:00,27.9,S/D,76,S/D,S/D
2026/02/03,12:00,28.7,S/D,73,S/D,S/D
2026/02/03,13:00,29.4,S/D,71,S/D,S/D
2026/02/03,14:00,29.9,S/D,70,S/D,S/D
2026/02/03,15:00,30.6,S/D,68,S/D,S/D
2026/02/03,16:00,29.7,S/D,69,S/D,S/D
2026/02/03,17:00,29.6,S/D,71,S/D,S/D
2026/02/03,18:00,30.2,S/D,68,S/D,S/D
2026/02/03,19:00,28.7,S/D,74,S/D,S/D
2026/02/03,20:00,27.9,S/D,79,S/D,S/D
2026/02/03,21:00,27.3,S/D,83,S/D,S/D
2026/02/03,22:00,26.8,S/D,86,S/D,S/D
2026/02/03,23:00,26.1,S/D,90,S/D,S/D
2026/02/04,00:00,25.8,S/D,90,S/D,S/D
2026/02/04,01:00,25.4,S/D,91,S/D,S/D
2026/02/04,02:00,25.0,S/D,94,S/D,
