Estación : AMAZONAS
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,BELEN
Latitud :,3°45'50.29'',Longitud :,73°15'17.71'',Altitud :,106 msnm.
Tipo :,EMA - Meteorológica,Código :,103065
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/01/01,00:00,23.9,S/D,96,S/D,S/D
2026/01/01,01:00,23.7,S/D,95,S/D,S/D
2026/01/01,02:00,23.6,S/D,95,S/D,S/D
2026/01/01,03:00,23.4,S/D,95,S/D,S/D
2026/01/01,04:00,23.3,S/D,95,S/D,S/D
2026/01/01,05:00,23.1,S/D,96,S/D,S/D
2026/01/01,06:00,22.9,S/D,96,S/D,S/D
2026/01/01,07:00,23.2,S/D,95,S/D,S/D
2026/01/01,08:00,24.8,S/D,89,S/D,S/D
2026/01/01,09:00,26.0,S/D,84,S/D,S/D
2026/01/01,10:00,27.0,S/D,79,S/D,S/D
2026/01/01,11:00,27.8,S/D,75,S/D,S/D
2026/01/01,12:00,29.0,S/D,72,S/D,S/D
2026/01/01,13:00,28.9,S/D,74,S/D,S/D
2026/01/01,14:00,30.5,S/D,68,S/D,S/D
2026/01/01,15:00,30.7,S/D,66,S/D,S/D
2026/01/01,16:00,28.5,S/D,78,S/D,S/D
2026/01/01,17:00,29.6,S/D,72,S/D,S/D
2026/01/01,18:00,25.6,S/D,87,S/D,S/D
2026/01/01,19:00,24.4,S/D,93,S/D,S/D
2026/01/01,20:00,24.2,S/D,93,S/D,S/D
2026/01/01,21:00,24.0,S/D,94,S/D,S/D
2026/01/01,22:00,23.8,S/D,94,S/D,S/D
2026/01/01,23:00,23.6,S/D,96,S/D,S/D
2026/01/02,00:00,23.3,S/D,96,S/D,S/D
2026/01/02,01:00,23.1,S/D,97,S/D,S/D
2026/01/02,02:00,23.0,S/D,96,S/D,S/D
2026/01/02,03:00,22.9,S/D,96,S/D,S/D
2026/01/02,04:00,22.6,S/D,96,S/D,S/D
2026/01/02,05:00,22.4,S/D,96,S/D,S/D
2026/01/02,06:00,22.4,S/D,96,S/D,S/D
2026/01/02,07:00,22.7,S/D,96,S/D,S/D
2026/01/02,08:00,24.1,S/D,88,S/D,S/D
2026/01/02,09:00,25.3,S/D,83,S/D,S/D
2026/01/02,10:00,27.4,S/D,76,S/D,S/D
2026/01/02,11:00,28.3,S/D,73,S/D,S/D
2026/01/02,12:00,29.4,S/D,68,S/D,S/D
2026/01/02,13:00,31.2,S/D,62,S/D,S/D
2026/01/02,14:00,32.1,S/D,60,S/D,S/D
2026/01/02,15:00,32.9,S/D,57,S/D,S/D
2026/01/02,16:00,32.9,S/D,55,S/D,S/D
2026/01/02,17:00,31.1,S/D,58,S/D,S/D
2026/01/02,18:00,28.5,S/D,72,S/D,S/D
2026/01/02,19:00,27.1,S/D,78,S/D,S/D
2026/01/02,20:00,26.6,S/D,78,S/D,S/D
2026/01/02,21:00,26.6,S/D,80,S/D,S/D
2026/01/02,22:00,25.9,S/D,84,S/D,S/D
2026/01/02,23:00,25.5,S/D,86,S/D,S/D
2026/01/03,00:00,25.1,S/D,89,S/D,S/D
2026/01/03,01:00,24.7,S/D,90,S/D,S/D
2026/01/03,02:00,24.4,S/D,92,S/D,S/D
2026/01/03,03:00,24.1,S/D,92,S/D,S/D
2026/01/03,04:00,23.8,S/D,90,S/D,S/D
2026/01/03,05:00,23.8,S/D,93,S/D,S/D
2026/01/03,06:00,23.7,S/D,93,S/D,S/D
2026/01/03,07:00,23.9,S/D,93,S/D,S/D
2026/01/03,08:00,25.6,S/D,84,S/D,S/D
2026/01/03,09:00,26.8,S/D,78,S/D,S/D
2026/01/03,10:00,27.9,S/D,72,S/D,S/D
2026/01/03,11:00,30.5,S/D,63,S/D,S/D
2026/01/03,12:00,31.9,S/D,58,S/D,S/D
2026/01/03,13:00,32.5,S/D,57,S/D,S/D
2026/01/03,14:00,32.6,S/D,56,S/D,S/D
2026/01/03,15:00,33.8,S/D,51,S/D,S/D
2026/01/03,16:00,33.7,S/D,51,S/D,S/D
2026/01/03,17:00,32.8,S/D,54,S/D,S/D
2026/01/03,18:00,31.4,S/D,58,S/D,S/D
2026/01/03,19:00,29.4,S/D,67,S/D,S/D
2026/01/03,20:00,28.3,S/D,72,S/D,S/D
2026/01/03,21:00,27.6,S/D,76,S/D,S/D
2026/01/03,22:00,27.1,S/D,81,S/D,S/D
2026/01/03,23:00,26.3,S/D,87,S/D,S/D
2026/01/04,00:00,25.9,S/D,86,S/D,S/D
2026/01/04,01:00,25.5,S/D,88,S/D,S/D
2026/01/04,02:00,25.0,S/D,89,S/D,S/D
2026/01/04,03:00,24.7,S/D,90,S/D,S/D
2026/01/04,04:00,24.6,S/D,92,S/D,S/D
2026/01/04,05:00,24.5,S/D,91,S/D,S/D
2026/01/04,06:00,24.1,S/D,91,S/D,S/D
2026/01/04,07:00,24.2,S/D,91,S/D,S/D
2026/01/04,08:00,25.8,S/D,84,S/D,S/D
2026/01/04,09:00,28.0,S/D,76,S/D,S/D
2026/01/04,10:00,28.8,S/D,71,S/D,S/D
2026/01/04,11:00,29.3,S/D,71,S/D,S/D
2026/01/04,12:00,30.8,S/D,66,S/D,S/D
2026/01/04,13:00,32.3,S/D,60,S/D,S/D
2026/01/04,14:00,34.1,S/D,53,S/D,S/D
2026/01/04,15:00,34.1,S/D,53,S/D,S/D
2026/01/04,16:00,32.9,S/D,56,S/D,S/D
2026/01/04,17:00,27.5,S/D,75,S/D,S/D
2026/01/04,18:00,25.8,S/D,84,S/D,S/D
2026/01/04,19:00,25.3,S/D,83,S/D,S/D
2026/01/04,20:00,24.7,S/D,89,S/D,S/D
2026/01/04,21:00,24.5,S/D,89,S/D,S/D
2026/01/04,22:00,24.2,S/D,91,S/D,S/D
2026/01/04,23:00,24.0,S/D,92,S/D,S/D
2026/01/05,00:00,23.9,S/D,92,S/D,S/D
2026/01/05,01:00,23.7,S/D,92,S/D,S/D
2026/01/05,02:00,23.7,S/D,92,S/D,S/D
2026/01/05,03:00,23.7,S/D,94,S/D,S/D
2026/01/05,04:00,23.6,S/D,94,S/D,S/D
2026/01/05,05:00,23.5,S/D,95,S/D,S/D
2026/01/05,06:00,23.4,S/D,95,S/D,S/D
2026/01/05,07:00,23.3,S/D,95,S/D,S/D
2026/01/05,08:00,25.0,S/D,89,S/D,S/D
2026/01/05,09:00,27.4,S/D,80,S/D,S/D
2026/01/05,10:00,28.6,S/D,73,S/D,S/D
2026/01/05,11:00,29.3,S/D,72,S/D,S/D
2026/01/05,12:00,29.0,S/D,72,S/D,S/D
2026/01/05,13:00,29.6,S/D,73,S/D,S/D
2026/01/05,14:00,30.2,S/D,67,S/D,S/D
2026/01/05,15:00,27.7,S/D,75,S/D,S/D
2026/01/05,16:00,23.2,S/D,92,S/D,S/D
2026/01/05,17:00,23.4,S/D,89,S/D,S/D
2026/01/05,18:00,23.3,S/D,89,S/D,S/D
2026/01/05,19:00,23.1,S/D,90,S/D,S/D
2026/01/05,20:00,23.2,S/D,90,S/D,S/D
2026/01/05,21:00,23.1,S/D,91,S/D,S/D
2026/01/05,22:00,23.0,S/D,90,S/D,S/D
2026/01/05,23:00,22.9,S/D,92,S/D,S/D
2026/01/06,00:00,22.7,S/D,93,S/D,S/D
2026/01/06,01:00,22.7,S/D,93,S/D,S/D
2026/01/06,02:00,22.6,S/D,94,S/D,S/D
2026/01/06,03:00,22.4,S/D,94,S/D,S/D
2026/01/06,04:00,22.4,S/D,96,S/D,S/D
2026/01/06,05:00,22.3,S/D,96,S/D,S/D
2026/01/06,06:00,22.3,S/D,96,S/D,S/D
2026/01/06,07:00,22.4,S/D,96,S/D,S/D
2026/01/06,08:00,23.2,S/D,92,S/D,S/D
2026/01/06,09:00,24.9,S/D,83,S/D,S/D
2026/01/06,10:00,25.8,S/D,79,S/D,S/D
2026/01/06,11:00,27.8,S/D,
