Estación : AMAZONAS
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,BELEN
Latitud :,3°45'50.29'',Longitud :,73°15'17.71'',Altitud :,106 msnm.
Tipo :,EMA - Meteorológica,Código :,103065
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/02/01,00:00,27.0,S/D,88,S/D,S/D
2025/02/01,01:00,26.8,S/D,84,S/D,S/D
2025/02/01,02:00,26.0,S/D,86,S/D,S/D
2025/02/01,03:00,25.5,S/D,88,S/D,S/D
2025/02/01,04:00,25.3,S/D,90,S/D,S/D
2025/02/01,05:00,25.2,S/D,91,S/D,S/D
2025/02/01,06:00,25.0,S/D,91,S/D,S/D
2025/02/01,07:00,24.9,S/D,92,S/D,S/D
2025/02/01,08:00,25.4,S/D,89,S/D,S/D
2025/02/01,09:00,26.4,
