Estación : CABALLOCOCHA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/03/01,00:00,25.2,S/D,99,24,0.0
2025/03/01,01:00,25.1,S/D,99,94,0.0
2025/03/01,02:00,25.3,S/D,100,136,0.3
2025/03/01,03:00,24.9,S/D,99,124,1.0
2025/03/01,04:00,24.8,S/D,100,223,0.0
2025/03/01,05:00,24.7,S/D,100,175,0.3
2025/03/01,06:00,24.5,S/D,100,159,0.0
2025/03/01,07:00,25.7,S/D,94,196,0.0
2025/03/01,08:00,28.4,S/D,82,157,0.3
2025/03/01,09:00,30.5,S/D,72,108,0.5
2025/03/01,10:00,30.6,S/D,68,1,1.1
2025/03/01,11:00,32.5,S/D,67,24,1.7
2025/03/01,12:00,33.4,S/D,63,44,1.6
2025/03/01,13:00,30.2,S/D,67,78,1.7
2025/03/01,14:00,27.9,S/D,76,2,2.3
2025/03/01,15:00,28.5,S/D,78,53,1.4
2025/03/01,16:00,29.4,S/D,73,44,0.5
2025/03/01,17:00,29.7,S/D,74,84,0.5
2025/03/01,18:00,27.6,S/D,82,52,1.4
2025/03/01,19:00,26.9,S/D,88,65,0.1
2025/03/01,20:00,26.0,S/D,91,169,0.0
2025/03/01,21:00,25.5,S/D,95,177,0.0
2025/03/01,22:00,25.1,S/D,97,59,0.0
2025/03/01,23:00,25.2,S/D,96,121,0.0
2025/03/02,00:00,25.2,S/D,97,179,0.0
2025/03/02,01:00,25.3,S/D,98,219,0.0
2025/03/02,02:00,25.2,S/D,100,237,0.0
2025/03/02,03:00,24.6,S/D,100,188,0.0
2025/03/02,04:00,24.5,S/D,100,190,0.0
2025/03/02,05:00,24.5,S/D,100,181,0.0
2025/03/02,06:00,24.7,S/D,99,210,0.0
2025/03/02,07:00,25.1,S/D,97,236,0.0
2025/03/02,08:00,26.8,S/D,88,249,2.2
2025/03/02,09:00,27.0,S/D,89,259,1.8
2025/03/02,10:00,28.2,S/D,84,275,1.9
2025/03/02,11:00,29.9,S/D,75,274,2.8
2025/03/02,12:00,31.0,S/D,72,262,2.3
2025/03/02,13:00,31.1,S/D,73,349,2.3
2025/03/02,14:00,29.3,S/D,78,322,2.1
