Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CABALLOCOCHA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/09/01,00:00,24.9,S/D,100,263,1.1
2023/09/01,01:00,25.2,S/D,100,156,0.4
2023/09/01,02:00,24.6,S/D,100,235,0.0
2023/09/01,03:00,25.0,S/D,100,249,1.2
2023/09/01,04:00,24.9,S/D,100,284,2.1
2023/09/01,05:00,24.7,S/D,100,242,0.9
2023/09/01,06:00,24.1,S/D,100,133,0.5
2023/09/01,07:00,24.6,S/D,100,147,0.6
2023/09/01,08:00,26.4,S/D,92,10,0.4
2023/09/01,09:00,27.1,S/D,89,71,1.2
2023/09/01,10:00,29.7,S/D,76,66,0.7
2023/09/01,11:00,32.0,S/D,71,44,1.5
2023/09/01,12:00,32.4,S/D,64,76,0.9
2023/09/01,13:00,33.9,S/D,64,63,1.6
2023/09/01,14:00,34.1,S/D,59,112,1.7
2023/09/01,15:00,34.9,S/D,57,72,1.2
2023/09/01,16:00,34.7,S/D,58,51,1.1
2023/09/01,17:00,33.0,S/D,62,57,0.7
2023/09/01,18:00,29.8,S/D,79,61,0.2
2023/09/01,19:00,29.1,S/D,86,150,0.2
2023/09/01,20:00,27.9,S/D,91,201,0.2
2023/09/01,21:00,27.7,S/D,87,275,0.6
2023/09/01,22:00,27.1,S/D,89,245,1.2
2023/09/01,23:00,26.7,S/D,91,258,0.9
2023/09/02,00:00,26.5,S/D,89,213,0.4
2023/09/02,01:00,22.6,S/D,100,14,3.7
2023/09/02,02:00,22.7,S/D,100,327,1.5
2023/09/02,03:00,22.4,S/D,100,29,1.4
2023/09/02,04:00,23.0,S/D,100,0,0.5
2023/09/02,05:00,23.0,S/D,100,39,0.9
2023/09/02,06:00,23.0,S/D,100,123,1.2
2023/09/02,07:00,23.8,S/D,99,277,1.3
2023/09/02,08:00,25.0,S/D,90,224,1.0
2023/09/02,09:00,26.9,S/D,78,284,1.5
2023/09/02,10:00,27.6,S/D,76,287,1.6
2023/09/02,11:00,30.7,S/D,65,190,0.7
2023/09/02,12:00,32.8,S/D,59,327,0.8
2023/09/02,13:00,33.0,S/D,58,27,1.0
2023/09/02,14:00,34.0,S/D,55,338,1.3
2023/09/02,15:00,33.4,S/D,59,62,2.1
2023/09/02,16:00,30.2,S/D,69,15,2.4
2023/09/02,17:00,28.0,S/D,75,351,2.1
2023/09/02,18:00,27.0,S/D,80,324,2.4
2023/09/02,19:00,26.3,S/D,83,309,1.2
2023/09/02,20:00,26.0,S/D,90,353,1.5
2023/09/02,21:00,25.3,S/D,95,25,0.3
2023/09/02,22:00,25.7,S/D,93,318,0.2
2023/09/02,23:00,25.5,S/D,95,345,0.0
2023/09/03,00:00,25.4,S/D,90,318,1.4
2023/09/03,01:00,25.3,S/D,91,262,0.5
2023/09/03,02:00,24.7,S/D,99,269,0.0
2023/09/03,03:00,23.8,S/D,100,59,0.3
2023/09/03,04:00,23.6,S/D,100,167,0.0
2023/09/03,05:00,23.5,S/D,100,158,0.1
2023/09/03,06:00,23.3,S/D,100,183,0.0
2023/09/03,07:00,25.2,S/D,95,147,1.1
2023/09/03,08:00,27.5,S/D,85,140,1.6
2023/09/03,09:00,30.9,S/D,72,66,0.8
2023/09/03,10:00,32.4,S/D,68,55,1.0
2023/09/03,11:00,34.1,S/D,55,50,1.4
2023/09/03,12:00,34.0,S/D,56,41,1.7
2023/09/03,13:00,35.4,S/D,55,56,1.8
2023/09/03,14:00,35.5,S/D,53,42,2.0
2023/09/03,15:00,34.5,S/D,56,40,1.8
2023/09/03,16:00,30.2,S/D,68,92,1.9
2023/09/03,17:00,29.5,S/D,69,119,1.8
2023/09/03,18:00,27.7,S/D,80,73,1.3
2023/09/03,19:00,26.9,S/D,86,130,0.7
2023/09/03,20:00,26.0,S/D,93,166,0.8
2023/09/03,21:00,25.4,S/D,98,104,0.4
2023/09/03,22:00,25.7,S/D,98,9,0.1
2023/09/03,23:00,25.1,S/D,100,158,0.1
2023/09/04,00:00,24.5,S/D,100,148,0.1
2023/09/04,01:00,24.3,S/D,100,224,0.0
2023/09/04,02:00,24.0,S/D,100,110,0.0
2023/09/04,03:00,23.8,S/D,100,162,0.1
2023/09/04,04:00,23.4,S/D,100,146,0.0
2023/09/04,05:00,23.4,S/D,100,143,0.1
2023/09/04,06:00,23.5,S/D,100,225,0.0
2023/09/04,07:00,26.7,S/D,90,1,1.6
2023/09/04,08:00,28.9,S/D,76,8,1.5
2023/09/04,09:00,31.1,S/D,68,78,0.7
2023/09/04,10:00,32.3,S/D,68,46,1.3
2023/09/04,11:00,33.9,S/D,62,40,1.9
2023/09/04,12:00,34.3,S/D,60,53,1.9
2023/09/04,13:00,35.4,S/D,55,54,1.7
2023/09/04,14:00,35.7,S/D,53,71,1.9
2023/09/04,15:00,35.2,S/D,54,101,1.8
2023/09/04,16:00,34.7,S/D,56,97,1.4
