Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CABALLOCOCHA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/12/01,00:00,24.3,S/D,100,268,0.0
2023/12/01,01:00,24.3,S/D,100,13,0.2
2023/12/01,02:00,24.5,S/D,100,278,0.0
2023/12/01,03:00,24.2,S/D,100,254,0.0
2023/12/01,04:00,24.1,S/D,100,215,0.1
2023/12/01,05:00,24.0,S/D,100,243,0.0
2023/12/01,06:00,24.3,S/D,100,218,0.0
2023/12/01,07:00,25.1,S/D,99,225,0.9
2023/12/01,08:00,26.3,S/D,94,274,1.6
2023/12/01,09:00,27.1,S/D,87,263,1.3
2023/12/01,10:00,28.6,S/D,81,270,1.0
2023/12/01,11:00,29.6,S/D,76,256,1.4
2023/12/01,12:00,31.5,S/D,74,312,1.5
2023/12/01,13:00,31.5,S/D,68,237,1.3
2023/12/01,14:00,32.1,S/D,67,258,1.9
2023/12/01,15:00,28.0,S/D,81,2,2.8
2023/12/01,16:00,27.5,S/D,83,272,2.1
2023/12/01,17:00,26.2,S/D,91,206,1.4
2023/12/01,18:00,25.6,S/D,97,211,1.1
2023/12/01,19:00,25.3,S/D,97,142,0.6
2023/12/01,20:00,25.2,S/D,98,126,1.1
2023/12/01,21:00,25.3,S/D,90,68,0.0
2023/12/01,22:00,25.1,S/D,93,287,0.8
2023/12/01,23:00,25.2,S/D,99,313,0.9
2023/12/02,00:00,24.8,S/D,100,296,1.1
2023/12/02,01:00,24.5,S/D,100,46,0.3
2023/12/02,02:00,24.7,S/D,100,287,1.0
2023/12/02,03:00,24.2,S/D,100,266,0.7
2023/12/02,04:00,23.9,S/D,100,182,0.8
2023/12/02,05:00,23.5,S/D,100,200,0.3
2023/12/02,06:00,23.7,S/D,100,209,0.8
2023/12/02,07:00,25.2,S/D,95,246,1.7
2023/12/02,08:00,26.1,S/D,90,183,1.3
2023/12/02,09:00,28.1,S/D,82,265,2.2
2023/12/02,10:00,29.1,S/D,78,286,2.3
