Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CABALLOCOCHA
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,RAMON CASTILLA
Latitud :,3°54'40.5'',Longitud :,70°30'43.4'',Altitud :,107 msnm.
Tipo :,EMA - Meteorológica,Código :,4727547C
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/07/19,09:00,27.3,S/D,83,265,0.4
2023/07/19,10:00,27.4,S/D,84,221,1.3
2023/07/19,11:00,31.1,S/D,73,15,0.9
2023/07/19,12:00,31.0,S/D,70,24,1.7
2023/07/19,13:00,30.2,S/D,72,71,0.6
2023/07/19,14:00,30.4,S/D,80,27,2.0
2023/07/19,15:00,23.7,S/D,99,163,5.4
2023/07/19,16:00,24.5,S/D,99,44,1.2
2023/07/19,17:00,24.5,S/D,99,334,1.3
2023/07/19,18:00,24.1,S/D,100,187,0.6
2023/07/19,19:00,24.2,S/D,100,74,0.8
2023/07/19,20:00,23.8,S/D,100,157,0.4
2023/07/19,21:00,23.9,S/D,100,223,0.0
2023/07/19,22:00,23.5,S/D,100,257,0.4
2023/07/19,23:00,23.5,S/D,100,196,0.7
2023/07/20,00:00,23.6,S/D,100,288,0.6
2023/07/20,01:00,23.3,S/D,100,216,0.3
2023/07/20,02:00,23.1,S/D,100,219,0.7
2023/07/20,03:00,22.8,S/D,100,236,0.6
2023/07/20,04:00,22.5,S/D,99,212,0.2
2023/07/20,05:00,22.6,S/D,97,230,0.7
2023/07/20,06:00,22.7,S/D,99,244,0.8
2023/07/20,07:00,23.3,S/D,99,189,0.9
2023/07/20,08:00,23.9,S/D,98,244,1.5
2023/07/20,09:00,25.1,S/D,92,294,1.5
2023/07/20,10:00,26.6,S/D,88,275,1.3
2023/07/20,11:00,27.5,S/D,80,189,1.4
2023/07/20,12:00,29.4,S/D,75,204,1.8
2023/07/20,13:00,29.8,S/D,72,170,1.9
2023/07/20,14:00,30.0,S/D,72,200,2.4
2023/07/20,15:00,29.8,S/D,76,215,2.3
2023/07/20,16:00,28.4,S/D,82,193,2.2
2023/07/20,17:00,27.6,S/D,85,190,1.5
2023/07/20,18:00,26.2,S/D,92,233,0.9
2023/07/20,19:00,25.5,S/D,98,128,0.2
2023/07/20,20:00,24.8,S/D,99,110,0.6
2023/07/20,21:00,24.6,S/D,100,225,0.8
2023/07/20,22:00,24.1,S/D,100,57,0.3
2023/07/20,23:00,24.2,S/D,100,232,0.2
2023/07/21,00:00,24.2,S/D,100,188,0.1
2023/07/21,01:00,23.8,S/D,100,229,0.2
2023/07/21,02:00,24.5,S/D,100,289,0.5
2023/07/21,03:00,23.8,S/D,100,142,0.2
2023/07/21,04:00,23.4,S/D,100,229,0.0
2023/07/21,05:00,24.1,S/D,100,323,1.3
2023/07/21,06:00,23.8,S/D,100,188,0.0
2023/07/21,07:00,24.2,S/D,100,226,0.0
2023/07/21,08:00,26.2,S/D,93,252,1.8
2023/07/21,09:00,27.9,S/D,85,232,1.0
2023/07/21,10:00,29.4,S/D,73,189,2.0
2023/07/21,11:00,29.8,S/D,73,183,2.3
2023/07/21,12:00,30.6,S/D,70,164,2.5
2023/07/21,13:00,31.8,S/D,61,129,2.5
2023/07/21,14:00,32.2,S/D,60,133,1.7
2023/07/21,15:00,32.2,S/D,60,146,1.4
2023/07/21,16:00,31.7,S/D,61,144,2.1
2023/07/21,17:00,31.2,S/D,63,143,1.0
2023/07/21,18:00,28.8,S/D,79,115,0.2
2023/07/21,19:00,27.0,S/D,94,47,0.0
2023/07/21,20:00,26.1,S/D,96,163,0.0
2023/07/21,21:00,25.6,S/D,98,159,0.0
2023/07/21,22:00,25.0,S/D,99,153,0.0
2023/07/21,23:00,24.6,S/D,99,165,0.0
2023/07/22,00:00,24.3,S/D,100,211,0.0
2023/07/22,01:00,23.9,S/D,100,126,0.0
2023/07/22,02:00,23.6,S/D,100,131,0.0
2023/07/22,03:00,23.3,S/D,100,157,0.0
2023/07/22,04:00,23.1,S/D,100,169,0.0
2023/07/22,05:00,22.9,S/D,100,141,0.0
2023/07/22,06:00,22.6,S/D,100,144,0.0
2023/07/22,07:00,25.8,S/D,96,34,0.0
2023/07/22,08:00,28.1,S/D,81,263,0.5
2023/07/22,09:00,29.0,S/D,74,256,1.2
2023/07/22,10:00,31.0,S/D,67,123,0.6
2023/07/22,11:00,31.1,S/D,69,260,0.8
2023/07/22,12:00,32.6,S/D,62,358,0.8
2023/07/22,13:00,32.9,S/D,53,61,1.0
2023/07/22,14:00,33.8,S/D,49,68,1.4
2023/07/22,15:00,33.4,S/D,50,86,1.3
2023/07/22,16:00,32.8,S/D,51,144,1.8
2023/07/22,17:00,31.5,S/D,60,179,1.2
2023/07/22,18:00,28.6,S/D,82,153,0.1
2023/07/22,19:00,26.8,S/D,91,122,0.0
2023/07/22,20:00,25.9,S/D,96,103,0.0
2023/07/22,21:00,25.2,S/D,97,149,0.0
2023/07/22,22:00,24.8,S/D,97,171,0.0
2023/07/22,23:00,24.2,S/D,98,149,0.0
2023/07/23,00:00,24.0,S/D,98,157,0.0
2023/07/23,01:00,23.6,S/D,100,212,0.0
2023/07/23,02:00,23.2,S/D,100,134,0.0
2023/07/23,03:00,23.0,S/D,100,159,0.0
2023/07/23,04:00,23.0,S/D,100,305,0.0
2023/07/23,05:00,23.2,S/D,100,13,1.0
2023/07/23,06:00,23.0,S/D,100,349,0.1
2023/07/23,07:00,25.0,S/D,95,22,1.9
2023/07/23,08:00,27.5,S/D,84,2,1.9
2023/07/23,09:00,27.8,S/D,80,318,2.3
2023/07/23,10:00,29.5,S/D,75,330,1.9
2023/07/23,11:00,30.5,S/D,72,19,1.6
2023/07/23,12:00,32.2,S/D,64,18,1.4
2023/07/23,13:00,30.9,S/D,66,216,1.4
2023/07/23,14:00,28.1,S/D,88,346,1.3
2023/07/23,15:00,25.9,S/D,84,18,3.9
2023/07/23,16:00,26.0,S/D,84,352,1.6
2023/07/23,17:00,25.8,S/D,85,8,1.1
2023/07/23,18:00,25.2,S/D,90,285,1.1
2023/07/23,19:00,24.6,S/D,91,305,1.0
2023/07/23,20:00,23.7,S/D,96,140,0.8
2023/07/23,21:00,23.9,S/D,98,142,0.8
2023/07/23,22:00,23.6,S/D,99,243,0.1
2023/07/23,23:00,23.2,S/D,100,31,0.4
2023/07/24,00:00,23.2,S/D,100,47,0.4
2023/07/24,01:00,23.7,S/D,100,349,0.9
2023/07/24,02:00,23.7,S/D,99,355,0.1
2023/07/24,03:00,23.1,S/D,100,206,0.0
2023/07/24,04:00,22.9,S/D,100,137,1.5
2023/07/24,05:00,22.7,S/D,100,9,0.0
2023/07/24,06:00,23.4,S/D,100,195,0.2
2023/07/24,07:00,24.0,S/D,98,43,1.0
2023/07/24,08:00,25.6,S/D,89,10,0.6
2023/07/24,09:00,26.5,S/D,85,55,1.5
2023/07/24,10:00,26.4,S/D,88,71,1.2
2023/07/24,11:00,26.7,S/D,87,19,1.5
2023/07/24,12:00,27.4,S/D,86,349,1.1
2023/07/24,13:00,27.8,S/D,82,355,1.5
2023/07/24,14:00,28.9,S/D,77,11,0.7
2023/07/24,15:00,29.3,S/D,73,57,1.0
2023/07/24,16:00,29.4,S/D,75,260,1.8
2023/07/24,17:00,28.5,S/D,76,2,1.5
2023/07/24,18:00,26.8,S/D,87,360,0.0
2023/07/24,19:00,25.5,S/D,96,207,0.0
2023/07/24,20:00,25.2,S/D,98,174,0.0
2023/07/24,21:00,24.5,S/D,98,188,0.0
2023/07/24,22:00,24.0,S/D,100,206,0.0
2023/07/24,23:00,23.6,S/D,100,123,0.0
2023/07/25,00:00,23.3,S/D,100,270,0.0
2023/07/25,01:00,23.2,S/D,100,200,0.0
2023/07/25,02:00,23.0,S/D,100,234,0.0
2023/07/25,03:00,24.0,S/D,100,312,0.9
2023/07/25,04:00,23.9,S/D,100,319,0.2
2023/07/25,05:00,23.7,S/D,100,321,0.4
2023/07/25,06:00,23.6,S/D,100,345,0.4
2023/07/25,07:00,24.8,S/D,97,4,0.5
2023/07/25,08:00,26.9,S/D,84,351,1.5
2023/07/25,09:00,28.4,S/D,78,323,1.8
2023/07/25,10:00,30.4,S/D,72,350,1.5
2023/07/25,11:00,31.0,S/D,66,29,1.4
2023/07/25,12:00,32.1,S/D,64,293,0.7
2023/07/25,13:00,33.1,S/D,59,19,2.0
2023/07/25,14:00,32.6,S/D,58,228,0.5
2023/07/25,15:00,33.0,S/D,55,194,1.1
2023/07/25,16:00,33.3,S/D,56,244,0.3
2023/07/25,17:00,31.8,S/D,62,161,1.5
2023/07/25,18:00,28.9,S/D,80,102,0.1
2023/07/25,19:00,27.2,S/D,91,119,0.2
2023/07/25,20:00,26.2,S/D,95,171,0.0
2023/07/25,21:00,25.4,S/D,97,100,0.0
2023/07/25,22:00,24.8,S/D,97,175,0.0
2023/07/25,23:00,24.5,S/D,98,214,0.0
2023/07/26,00:00,24.4,S/D,100,311,0.0
2023/07/26,01:00,24.8,S/D,100,295,0.1
2023/07/26,02:00,24.7,S/D,99,303,0.3
2023/07/26,03:00,24.5,S/D,100,308,0.2
2023/07/26,04:00,23.7,S/D,100,288,0.0
2023/07/26,05:00,22.9,S/D,100,337,0.0
2023/07/26,06:00,22.5,S/D,100,160,0.4
2023/07/26,07:00,25.5,S/D,97,75,0.0
2023/07/26,08:00,27.5,S/D,83,341,1.4
2023/07/26,09:00,29.3,S/D,77,354,1.8
2023/07/26,10:00,30.6,S/D,72,353,1.5
2023/07/26,11:00,32.7,S/D,62,7,0.8
2023/07/26,12:00,33.1,S/D,57,44,1.4
2023/07/26,13:00,33.7,S/D,55,93,1.3
2023/07/26,14:00,33.6,S/D,55,68,1.6
2023/07/26,15:00,33.7,S/D,57,49,1.5
2023/07/26,16:00,33.5,S/D,55,34,1.3
2023/07/26,17:00,32.3,S/D,58,100,0.2
2023/07/26,18:00,29.4,S/D,80,131,0.1
2023/07/26,19:00,27.6,S/D,80,122,0.8
