Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CALLERIA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,7°53'53.7'',Longitud :,74°29'55.9'',Altitud :,165 msnm.
Tipo :,EMA - Meteorológica,Código :,47E86310
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/08/01,00:00,22.6,0.0,99,83,0.0
2023/08/01,01:00,22.2,0.0,99,83,0.0
2023/08/01,02:00,21.8,0.0,100,83,0.0
2023/08/01,03:00,21.5,0.0,100,83,0.0
2023/08/01,04:00,21.1,0.0,100,94,0.0
2023/08/01,05:00,20.8,0.0,100,94,0.0
2023/08/01,06:00,20.5,0.0,100,112,0.0
2023/08/01,07:00,20.2,0.0,100,123,0.0
2023/08/01,08:00,20.1,0.0,100,124,0.0
2023/08/01,10:00,23.9,0.0,97,134,0.0
2023/08/01,11:00,27.0,0.0,83,139,0.0
2023/08/01,12:00,30.0,0.0,71,126,0.0
2023/08/01,13:00,32.7,0.0,63,106,0.0
2023/08/01,14:00,33.9,0.0,52,243,0.0
2023/08/01,15:00,34.1,0.0,49,185,0.0
2023/08/01,16:00,34.0,0.0,52,184,0.0
2023/08/01,17:00,32.5,0.0,61,285,0.0
2023/08/01,18:00,30.6,0.0,67,307,0.0
2023/08/01,19:00,27.3,0.0,79,297,0.0
2023/08/01,20:00,25.2,0.0,88,299,0.0
2023/08/01,21:00,24.0,0.0,96,74,0.0
2023/08/01,22:00,23.3,0.0,98,74,0.0
2023/08/01,23:00,22.6,0.0,99,74,0.0
2023/08/02,00:00,22.2,0.0,99,74,0.0
2023/08/02,01:00,21.8,0.0,99,74,0.0
2023/08/02,02:00,21.5,0.0,99,74,0.0
2023/08/02,03:00,21.2,0.0,100,74,0.0
2023/08/02,04:00,21.1,0.0,100,120,0.0
2023/08/02,05:00,20.9,0.0,100,120,0.0
2023/08/02,06:00,20.7,0.0,100,158,0.0
2023/08/02,07:00,20.5,0.0,100,136,0.0
2023/08/02,08:00,20.4,0.0,100,107,0.0
2023/08/02,09:00,21.6,0.0,100,121,0.4
2023/08/02,10:00,24.5,0.0,94,128,0.0
2023/08/02,11:00,27.2,0.0,84,160,0.0
2023/08/02,12:00,29.6,0.0,74,222,0.0
2023/08/02,13:00,32.2,0.0,66,286,0.0
2023/08/02,14:00,33.6,0.0,59,278,0.0
2023/08/02,16:00,33.3,0.0,57,301,0.0
2023/08/02,17:00,32.2,0.0,60,4,0.0
2023/08/02,18:00,31.0,0.0,66,338,0.0
2023/08/02,19:00,27.3,0.0,76,297,0.0
2023/08/02,20:00,25.0,0.0,92,297,0.0
2023/08/02,21:00,23.9,0.0,97,82,0.0
2023/08/02,22:00,23.3,0.0,98,82,0.0
2023/08/02,23:00,22.8,0.0,99,82,0.0
2023/08/03,01:00,22.1,0.0,99,93,0.0
2023/08/03,02:00,21.9,0.0,99,87,0.0
2023/08/03,03:00,21.6,0.0,99,87,0.0
2023/08/03,04:00,21.4,0.0,100,91,0.0
2023/08/03,05:00,21.1,0.0,100,44,0.0
2023/08/03,06:00,20.9,0.0,100,54,0.0
2023/08/03,07:00,20.6,0.0,100,106,0.0
2023/08/03,08:00,20.6,0.0,100,97,0.4
2023/08/03,09:00,21.9,0.0,99,118,0.2
2023/08/03,10:00,24.7,0.0,95,154,0.0
2023/08/03,11:00,28.3,0.0,83,232,0.0
2023/08/03,12:00,30.8,0.0,73,195,0.0
2023/08/03,13:00,32.1,0.0,71,307,0.0
2023/08/03,14:00,34.3,0.0,59,246,0.0
2023/08/03,15:00,33.1,0.0,62,319,0.0
2023/08/03,16:00,30.6,0.0,73,214,0.0
2023/08/03,17:00,32.1,0.0,67,250,0.0
2023/08/03,18:00,30.3,0.0,74,299,0.0
2023/08/03,19:00,27.5,0.0,82,307,0.0
2023/08/03,20:00,25.6,0.0,92,77,0.0
2023/08/03,21:00,24.5,0.0,97,76,0.0
2023/08/03,22:00,23.7,0.0,98,77,0.0
2023/08/03,23:00,23.2,0.0,99,77,0.0
2023/08/04,00:00,22.9,0.0,99,77,0.0
2023/08/04,01:00,22.6,0.0,99,77,0.0
2023/08/04,02:00,22.3,0.0,100,77,0.0
2023/08/04,03:00,22.1,0.0,100,77,0.0
2023/08/04,04:00,21.9,0.0,100,77,0.0
2023/08/04,05:00,21.6,0.0,100,77,0.0
2023/08/04,06:00,21.3,0.0,100,77,0.0
2023/08/04,07:00,21.1,0.0,100,77,0.0
2023/08/04,08:00,21.1,0.0,100,92,0.0
2023/08/04,10:00,25.0,0.0,94,238,0.0
2023/08/04,11:00,27.7,0.0,82,238,0.0
2023/08/04,12:00,30.3,0.0,71,296,0.0
2023/08/04,13:00,32.8,0.0,63,69,0.0
2023/08/04,14:00,34.1,0.0,59,186,0.0
2023/08/04,15:00,34.2,0.0,56,248,0.0
2023/08/04,16:00,33.9,0.0,60,260,0.0
2023/08/04,17:00,32.7,0.0,64,236,0.0
2023/08/04,18:00,30.7,0.0,71,326,0.0
2023/08/04,19:00,27.7,0.0,79,298,0.0
2023/08/04,20:00,25.7,0.0,90,37,0.0
2023/08/04,21:00,24.8,0.0,95,90,0.0
2023/08/04,22:00,24.2,0.0,97,71,0.0
2023/08/05,04:00,22.4,0.0,100,332,0.0
2023/08/05,05:00,22.4,0.0,100,278,0.0
2023/08/05,06:00,22.1,0.0,100,68,0.0
2023/08/05,07:00,22.0,0.0,100,280,0.0
2023/08/05,08:00,22.1,0.0,100,16,0.0
2023/08/05,09:00,23.2,0.0,99,206,0.1
2023/08/05,10:00,25.4,0.0,91,174,0.2
2023/08/05,11:00,27.3,0.0,84,157,0.0
2023/08/05,12:00,29.9,0.0,74,70,0.0
2023/08/05,13:00,32.5,0.0,65,111,0.0
2023/08/05,15:00,25.0,14.8,97,104,0.7
2023/08/05,16:00,24.2,0.0,99,325,0.1
