Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CALLERIA
Departamento :,UCAYALI,Provincia :,CORONEL PORTILLO,Distrito :,CALLARIA
Latitud :,7°53'53.7'',Longitud :,74°29'55.9'',Altitud :,165 msnm.
Tipo :,EMA - Meteorológica,Código :,47E86310
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/08/01,00:00,21.4,0.0,98,16,0.0
2021/08/01,01:00,21.2,0.0,98,69,0.0
2021/08/01,02:00,21.1,0.0,98,92,0.0
2021/08/01,03:00,21.0,0.0,99,92,0.0
2021/08/01,04:00,21.0,0.0,99,92,0.0
2021/08/01,05:00,20.8,0.0,99,184,0.0
2021/08/01,06:00,20.9,0.0,99,78,0.0
2021/08/01,07:00,20.7,0.0,99,77,0.0
2021/08/01,08:00,20.8,0.0,99,214,0.0
2021/08/01,09:00,21.5,0.0,97,165,0.0
2021/08/01,10:00,23.3,0.0,87,127,0.2
2021/08/01,11:00,25.7,0.0,75,166,0.6
2021/08/01,12:00,27.5,0.0,71,127,0.5
2021/08/01,13:00,27.4,0.0,74,170,0.5
2021/08/01,14:00,28.4,0.0,70,201,0.4
2021/08/01,15:00,28.7,0.0,71,119,0.2
2021/08/01,16:00,29.3,0.0,65,127,0.4
2021/08/01,17:00,29.1,0.0,69,253,0.3
2021/08/01,18:00,27.5,0.0,76,25,0.0
2021/08/01,19:00,26.0,0.0,85,297,0.1
2021/08/01,20:00,24.2,0.0,94,74,0.2
2021/08/01,21:00,23.6,0.0,97,85,0.0
2021/08/01,22:00,23.3,0.0,98,85,0.0
2021/08/01,23:00,23.1,0.0,98,239,0.0
2021/08/02,00:00,22.8,0.0,98,186,0.0
2021/08/02,01:00,22.5,0.0,99,267,0.0
2021/08/02,02:00,21.9,0.0,99,278,0.1
2021/08/02,03:00,21.4,0.0,99,275,0.2
2021/08/02,04:00,21.0,0.0,99,272,0.0
2021/08/02,05:00,20.8,0.0,99,273,0.0
2021/08/02,06:00,20.3,0.0,99,261,0.0
2021/08/02,07:00,20.0,0.0,99,267,0.0
2021/08/02,08:00,20.2,0.0,98,184,0.1
2021/08/02,09:00,21.3,0.0,93,177,0.9
2021/08/02,10:00,22.9,0.0,84,171,1.4
2021/08/02,11:00,25.5,0.0,69,140,1.6
2021/08/02,12:00,28.3,0.0,61,191,1.8
2021/08/02,13:00,30.0,0.0,57,176,1.7
2021/08/02,14:00,30.5,0.0,56,166,1.5
2021/08/02,15:00,30.5,0.0,55,146,1.6
2021/08/02,16:00,31.0,0.0,53,193,1.3
2021/08/02,17:00,30.3,0.0,55,153,0.7
2021/08/02,18:00,29.4,0.0,58,185,0.4
2021/08/02,19:00,26.7,0.0,71,296,0.0
2021/08/02,20:00,24.2,0.0,87,308,0.0
2021/08/02,21:00,22.8,0.0,95,55,0.0
2021/08/02,22:00,21.7,0.0,98,344,0.0
2021/08/02,23:00,21.0,0.0,98,281,0.0
2021/08/03,00:00,20.7,0.0,98,295,0.0
2021/08/03,01:00,20.2,0.0,98,290,0.0
2021/08/03,02:00,19.8,0.0,99,64,0.0
2021/08/03,03:00,19.4,0.0,99,125,0.0
2021/08/03,04:00,18.9,0.0,99,230,0.0
2021/08/03,05:00,18.7,0.0,99,73,0.0
2021/08/03,06:00,18.3,0.0,99,228,0.0
2021/08/03,07:00,17.9,0.0,99,149,0.0
2021/08/03,08:00,17.7,0.0,99,154,0.0
2021/08/03,09:00,18.7,0.0,99,273,0.0
2021/08/03,10:00,20.7,0.0,94,147,0.2
2021/08/03,11:00,23.0,0.0,79,124,0.9
2021/08/03,12:00,26.8,0.0,61,117,1.1
2021/08/03,13:00,29.4,0.0,54,174,1.5
2021/08/03,14:00,30.7,0.0,51,191,0.6
2021/08/03,15:00,30.9,0.0,48,131,1.0
2021/08/03,16:00,31.1,0.0,49,198,0.7
2021/08/03,17:00,29.7,0.0,58,260,0.2
2021/08/03,18:00,27.9,0.0,64,305,0.1
2021/08/03,19:00,25.2,0.0,73,295,0.0
2021/08/03,20:00,23.2,0.0,88,10,0.0
2021/08/03,21:00,22.0,0.0,96,63,0.0
2021/08/03,22:00,21.1,0.0,98,58,0.0
2021/08/03,23:00,20.5,0.0,98,90,0.0
2021/08/04,00:00,20.0,0.0,98,82,0.0
2021/08/04,01:00,19.5,0.0,99,81,0.0
2021/08/04,02:00,19.0,0.0,99,76,0.0
2021/08/04,03:00,18.7,0.0,99,87,0.0
2021/08/04,04:00,18.3,0.0,99,90,0.0
2021/08/04,05:00,18.0,0.2,99,93,0.0
2021/08/04,06:00,17.7,0.0,99,96,0.0
2021/08/04,07:00,17.4,0.0,99,249,0.0
2021/08/04,08:00,17.3,0.0,99,131,0.0
2021/08/04,09:00,18.5,0.0,99,230,0.0
2021/08/04,10:00,21.1,0.0,92,209,0.3
2021/08/04,11:00,24.6,0.0,75,152,0.6
2021/08/04,12:00,28.5,0.0,64,171,0.8
2021/08/04,13:00,30.3,0.0,58,216,1.0
2021/08/04,14:00,31.5,0.0,56,193,0.8
2021/08/04,15:00,31.6,0.0,53,169,0.8
2021/08/04,16:00,31.5,0.0,53,137,0.4
2021/08/04,17:00,30.5,0.0,58,228,0.2
2021/08/04,18:00,29.2,0.0,65,290,0.1
2021/08/04,19:00,26.3,0.0,77,301,0.0
2021/08/04,20:00,24.3,0.0,91,54,0.0
2021/08/04,21:00,23.0,0.0,97,63,0.0
2021/08/04,22:00,22.1,0.0,98,72,0.0
2021/08/04,23:00,21.3,0.0,98,85,0.0
2021/08/05,00:00,20.7,0.0,99,60,0.0
2021/08/05,01:00,20.2,0.0,99,89,0.0
2021/08/05,02:00,19.8,0.0,99,87,0.0
2021/08/05,03:00,19.4,0.0,99,99,0.0
2021/08/05,04:00,19.0,0.0,99,95,0.0
2021/08/05,05:00,18.6,0.0,99,96,0.0
2021/08/05,06:00,18.2,0.0,99,73,0.0
2021/08/05,07:00,17.9,0.0,99,237,0.0
2021/08/05,08:00,17.7,0.2,99,133,0.0
2021/08/05,09:00,18.8,0.0,99,166,0.0
2021/08/05,10:00,21.6,0.0,93,169,1.0
2021/08/05,11:00,24.8,0.0,77,235,0.7
2021/08/05,12:00,28.5,0.0,65,127,1.1
2021/08/05,13:00,30.6,0.0,58,182,1.1
2021/08/05,14:00,31.5,0.0,52,127,1.0
2021/08/05,15:00,32.2,0.0,50,205,0.9
2021/08/05,16:00,32.3,0.0,48,101,0.2
2021/08/05,17:00,31.1,0.0,51,245,0.1
2021/08/05,18:00,29.3,0.0,59,346,0.0
2021/08/05,19:00,26.3,0.0,71,310,0.0
2021/08/05,20:00,23.9,0.0,89,41,0.0
2021/08/05,21:00,22.5,0.0,96,69,0.0
2021/08/05,22:00,21.4,0.0,97,75,0.0
2021/08/05,23:00,20.7,0.0,98,76,0.0
2021/08/06,00:00,20.2,0.0,98,89,0.0
2021/08/06,01:00,19.7,0.0,99,77,0.0
2021/08/06,02:00,19.2,0.0,99,217,0.0
2021/08/06,03:00,18.8,0.0,99,204,0.0
2021/08/06,04:00,18.5,0.0,99,153,0.0
2021/08/06,05:00,18.0,0.0,99,126,0.0
2021/08/06,06:00,17.6,0.0,99,98,0.0
2021/08/06,07:00,17.2,0.0,99,89,0.0
2021/08/06,08:00,17.0,0.0,99,145,0.0
2021/08/06,09:00,18.1,0.0,99,182,0.0
2021/08/06,10:00,20.9,0.0,96,214,0.0
2021/08/06,11:00,24.6,0.0,77,186,0.5
2021/08/06,12:00,29.0,0.0,66,277,0.5
2021/08/06,13:00,31.4,0.0,56,152,0.6
