Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN LORENZO
Departamento :,LORETO,Provincia :,ALTO AMAZONAS,Distrito :,BARRANCA
Latitud :,4°49'46.35'',Longitud :,76°33'17.16'',Altitud :,134 msnm.
Tipo :,CO - Meteorológica,Código :,104057
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-08-01,33.6,S/D,89.0,0.0
2023-08-02,33.6,S/D,91.0,0.0
2023-08-03,34.4,S/D,93.0,0.0
2023-08-04,33.6,S/D,93.5,0.5
2023-08-05,33.6,S/D,81.4,S/D
2023-08-06,S/D,S/D,S/D,S/D
2023-08-07,33.8,S/D,91.2,0.0
2023-08-08,33.6,S/D,92.1,5.0
2023-08-09,33.6,S/D,90.1,0.0
2023-08-10,35.6,S/D,89.4,0.0
2023-08-11,31.8,S/D,96.2,1.2
2023-08-12,33.2,S/D,94.2,S/D
2023-08-13,S/D,S/D,S/D,S/D
2023-08-14,27.2,S/D,98.4,5.2
2023-08-15,32.6,S/D,94.2,0.0
2023-08-16,34.4,S/D,91.7,0.0
2023-08-17,35.2,S/D,91.7,0.0
2023-08-18,36.4,S/D,91.3,0.0
2023-08-19,37.4,S/D,91.7,-999.0
2023-08-20,S/D,S/D,S/D,S/D
2023-08-21,34.8,S/D,91.2,0.0
2023-08-22,35.2,S/D,91.7,0.0
2023-08-23,35.6,S/D,88.9,0.0
2023-08-24,36.2,S/D,89.1,0.0
2023-08-25,35.4,S/D,90.5,0.0
2023-08-26,36.6,S/D,91.4,-999.0
2023-08-27,S/D,S/D,S/D,S/D
2023-08-28,33.6,S/D,90.9,0.0
2023-08-29,35.6,S/D,89.6,-999.0
2023-08-30,S/D,S/D,S/D,S/D
2023-08-31,35.4,S/D,84.1,1.2
2023-09-01,37.2,S/D,77.8,0.0
