Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN LORENZO
Departamento :,LORETO,Provincia :,ALTO AMAZONAS,Distrito :,BARRANCA
Latitud :,4°49'46.35'',Longitud :,76°33'17.16'',Altitud :,134 msnm.
Tipo :,CO - Meteorológica,Código :,104057
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-07-01,34.2,S/D,88.4,-999.0
2023-07-02,S/D,S/D,S/D,S/D
2023-07-03,34.1,S/D,88.1,0.0
2023-07-04,33.6,S/D,89.4,0.0
2023-07-05,33.8,S/D,88.2,15.8
2023-07-06,30.6,S/D,96.4,5.9
2023-07-07,32.6,S/D,89.0,7.0
2023-07-08,30.2,S/D,93.7,S/D
2023-07-09,S/D,S/D,S/D,S/D
2023-07-10,34.4,S/D,87.5,0.0
2023-07-11,32.4,S/D,92.2,0.0
2023-07-12,34.2,S/D,89.1,0.0
2023-07-13,35.4,S/D,90.5,0.0
2023-07-14,33,S/D,92.3,20.9
2023-07-15,32,S/D,92.1,-999.0
2023-07-16,S/D,S/D,S/D,S/D
2023-07-17,32.6,S/D,91.1,0.0
2023-07-18,29.4,S/D,93.6,2.9
2023-07-19,31.2,S/D,97.4,3.1
2023-07-20,30.6,S/D,92.4,6.0
2023-07-21,32,S/D,90.4,0.0
2023-07-22,33.8,S/D,94.4,-999.0
2023-07-23,S/D,S/D,S/D,S/D
2023-07-24,33.2,S/D,88.3,0.0
2023-07-25,33.6,S/D,89.6,0.0
2023-07-26,33.8,S/D,90.6,0.0
2023-07-27,35.6,S/D,88.2,-999.0
2023-07-28,S/D,S/D,S/D,S/D
2023-07-29,S/D,S/D,S/D,S/D
2023-07-30,S/D,S/D,S/D,S/D
2023-07-31,34.6,S/D,87.2,0.0
2023-08-01,33.6,S/D,89.0,0.0
