Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN LORENZO
Departamento :,LORETO,Provincia :,ALTO AMAZONAS,Distrito :,BARRANCA
Latitud :,4°49'46.35'',Longitud :,76°33'17.16'',Altitud :,134 msnm.
Tipo :,CO - Meteorológica,Código :,104057
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-01-01,27.2,22,98.1,83.3
2021-01-02,32.2,21.8,95.8,0.0
2021-01-03,32.4,22.6,93.0,0.0
2021-01-04,33.6,23.1,93.5,4.5
2021-01-05,26.2,23.8,97.8,1.1
2021-01-06,29.6,22.8,94.5,0.1
2021-01-07,26.6,22.8,96.2,0.3
2021-01-08,32,21.8,97.2,0.0
2021-01-09,30.5,22,97.3,1.5
2021-01-10,30.2,22.6,95.3,2.6
2021-01-11,34.6,23.2,95.0,6.4
2021-01-12,32,22.8,94.7,5.0
2021-01-13,28.7,22.4,95.7,S/D
2021-01-14,33.4,S/D,S/D,0.0
2021-01-15,S/D,22.2,S/D,S/D
2021-01-16,33.8,23,92.3,0.0
2021-01-17,S/D,23.2,S/D,S/D
2021-01-18,34.6,22,90.6,1.2
2021-01-19,29.4,24,96.6,34.5
2021-01-20,31.8,22.6,96.2,0.2
2021-01-21,32.4,21.8,95.7,13.3
2021-01-22,30.6,22,91.5,6.5
2021-01-23,29.4,22.6,94.2,32.5
2021-01-24,30.6,22.6,95.1,5.3
2021-01-25,31.6,22.8,93.7,36.8
2021-01-26,33.4,22.4,S/D,56.2
2021-01-27,32.6,22.8,92.4,2.6
2021-01-28,33,23.4,88.9,7.1
2021-01-29,34.4,23.8,82.7,5.2
2021-01-30,34.4,22.4,92.1,0.0
2021-01-31,32.4,22.6,92.1,0.0
