Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN LORENZO
Departamento :,LORETO,Provincia :,ALTO AMAZONAS,Distrito :,BARRANCA
Latitud :,4°49'46.35'',Longitud :,76°33'17.16'',Altitud :,134 msnm.
Tipo :,CO - Meteorológica,Código :,104057
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-09-01,37.2,S/D,77.8,0.0
2023-09-02,37.4,S/D,83.4,-999.0
2023-09-03,S/D,S/D,S/D,S/D
2023-09-04,31.8,S/D,90.2,27.1
2023-09-05,28.8,S/D,97.8,29.8
2023-09-06,35,S/D,84.7,0.0
2023-09-07,35.8,S/D,85.5,0.0
2023-09-08,36.2,S/D,81.5,0.0
2023-09-09,36.4,S/D,80.3,-999.0
2023-09-10,S/D,S/D,S/D,S/D
2023-09-11,36,S/D,83.6,0.0
2023-09-12,36.6,S/D,88.5,0.0
2023-09-13,34.4,S/D,96.4,7.0
2023-09-14,35.4,S/D,88.4,15.4
2023-09-15,32.4,S/D,92.8,0.3
2023-09-16,34.6,S/D,89.3,1.6
2023-09-18,35.6,S/D,88.4,1.2
2023-09-19,S/D,S/D,S/D,S/D
2023-09-20,33.8,S/D,86.5,0.0
2023-09-21,35.4,S/D,87.5,0.0
2023-09-22,35.6,S/D,87.7,0.0
2023-09-23,35.8,S/D,85.0,S/D
2023-09-24,S/D,S/D,S/D,S/D
2023-09-25,35,S/D,87.4,0.0
2023-09-26,36.6,S/D,82.0,0.0
2023-09-27,38,S/D,82.4,0.0
2023-09-28,38.2,S/D,84.5,0.0
2023-09-29,35.4,S/D,89.1,5.1
2023-09-30,34.4,S/D,85.0,-999.0
2023-10-01,S/D,S/D,S/D,S/D
