Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MAZAN
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°29'17.4'',Longitud :,73°4'54.6'',Altitud :,96 msnm.
Tipo :,CP - Meteorológica,Código :,103044
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-06-01,29.4,24.4,90.1,16.7
2023-06-02,28.4,23.8,90.7,2.6
2023-06-03,31.4,23.4,86.2,-999.0
2023-06-04,S/D,S/D,S/D,S/D
2023-06-05,31,24.2,85.5,0.0
2023-06-06,29.5,23.8,88.7,1.5
2023-06-07,29.5,23,87.8,0.0
2023-06-08,32.4,24,84.9,0.0
2023-06-09,32.2,24,83.9,6.2
2023-06-10,30.3,24.4,89.2,-999.0
2023-06-11,S/D,S/D,S/D,S/D
2023-06-12,32,24.2,87.5,0.0
2023-06-13,28,23.8,92.4,12.1
2023-06-14,25.8,23,90.6,0.0
2023-06-15,24.4,16.8,83.2,0.0
2023-06-16,23.4,17,82.2,0.0
2023-06-17,26,18.5,84.7,-999.0
2023-06-18,S/D,S/D,S/D,S/D
2023-06-19,30.3,21.5,86.5,0.0
2023-06-20,30.6,23,88.2,0.0
2023-06-21,30.4,24.2,95.5,0.0
2023-06-22,31.8,23.4,84.5,0.0
2023-06-23,32,24,85.5,0.0
2023-06-24,32.2,24.6,81.4,0.0
2023-06-26,31.4,24,86.1,0.0
2023-06-27,33,23.8,81.8,0.0
2023-06-28,31,23.8,85.4,13.7
2023-06-30,29,23.4,89.8,1.2
2023-07-01,31.2,23.4,84.1,-999.0
