Estación : MAZAN
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°29'17.4'',Longitud :,73°4'54.6'',Altitud :,96 msnm.
Tipo :,CP - Meteorológica,Código :,103044
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2018-04-01,32.3,S/D,80.5,0.0
2018-04-02,32.4,S/D,83.5,5.6
2018-04-03,26,S/D,88.7,21.5
2018-04-04,32.2,S/D,80.5,0.0
2018-04-05,33.2,S/D,81.8,4.1
2018-04-06,33.2,S/D,81.2,0.0
2018-04-07,32.2,S/D,78.9,0.0
2018-04-08,29.3,S/D,88.4,18.7
2018-04-09,31.8,S/D,79.3,0.0
2018-04-10,32.4,S/D,78.0,0.0
2018-04-11,33.4,S/D,77.8,0.0
2018-04-12,33.8,S/D,81.3,51.7
2018-04-13,31.2,S/D
