Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MAZAN
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°29'17.4'',Longitud :,73°4'54.6'',Altitud :,96 msnm.
Tipo :,CP - Meteorológica,Código :,103044
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2017-11-01,32.4,S/D,84.3,4.9
2017-11-02,31.2,S/D,81.8,0.0
2017-11-03,33.4,S/D,79.7,0.0
2017-11-04,31,S/D,85.8,29.6
2017-11-05,31,S/D,82.9,1.8
2017-11-06,30.8,S/D,83.5,6.8
2017-11-07,32,S/D,80.3,0.0
2017-11-08,33.8,S/D,79.6,0.2
2017-11-09,32.8,S/D,82.9,36.0
2017-11-10,27.8,S/D,87.4,0.0
2017-11-11,31.8,S/D,84.8,1.9
2017-11-12,32.6,S/D,83.2,6.5
2017-11-13,31.6,S/D,86.3,13.4
2017-11-14,33.8,S/D,79.3,0.0
2017-11-15,32.4,S/D,84.8,13.2
2017-11-16,33.4,S/D,80.8,28.3
2017-11-17,32,S/D,83.2,2.1
2017-11-18,32.8,S/D,83.5,39.5
2017-11-19,33.6,S/D,82.1,30.3
2017-11-20,31.2,S/D,88.6,20.1
2017-11-21,33,S/D,82.4,0.0
2017-11-22,33.4,S/D,83.5,17.8
2017-11-23,32.2,S/D,82.3,0.0
2017-11-24,31.2,S/D,81.6,0.5
2017-11-25,33.2,S/D,80.2,0.0
2017-11-26,32,S/D,82.0,0.0
2017-11-27,29.6,S/D,90.8,7.0
2017-11-28,31.6,S/D,82.5,25.8
2017-11-29,29.6,S/D,86.7,40.0
2017-11-30,31.8,S/D,82.9,2.1
