Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : MORALILLO
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
Latitud :,3°53'58.8'',Longitud :,73°20'18'',Altitud :,106 msnm.
Tipo :,CP - Meteorológica,Código :,103023
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-09-01,S/D,S/D,83.6,3.5
2025-09-02,S/D,S/D,83.2,8.8
2025-09-03,S/D,S/D,85.9,0.0
2025-09-04,S/D,S/D,80.0,0.0
2025-09-05,S/D,S/D,S/D,3.7
2025-09-06,S/D,S/D,87.7,1.5
2025-09-07,S/D,S/D,87.9,0.0
2025-09-08,S/D,S/D,89.8,12.7
2025-09-09,S/D,S/D,73.4,4.2
2025-09-10,S/D,S/D,81.0,31.0
2025-09-11,S/D,S/D,84.7,5.0
2025-09-12,S/D,S/D,87.2,36.5
2025-09-13,S/D,S/D,79.2,0.0
2025-09-14,S/D,S/D,79.1,0.0
2025-09-15,S/D,S/D,86.1,18.7
2025-09-16,S/D,S/D,92.2,60.0
2025-09-17,S/D,S/D,85.8,1.0
2025-09-18,S/D,S/D,82.3,0.0
2025-09-19,S/D,S/D,87.2,0.0
2025-09-20,S/D,S/D,87.9,8.1
2025-09-21,S/D,S/D,93.6,4.0
2025-09-22,S/D,S/D,83.5,30.0
2025-09-23,S/D,S/D,83.2,5.1
2025-09-24,S/D,S/D,87.6,2.5
2025-09-25,S/D,S/D,87.7,1.6
2025-09-26,S/D,S/D,87.4,0.0
2025-09-27,S/D,S/D,85.3,0.0
2025-09-28,S/D,S/D,78.3,0.0
2025-09-29,S/D,S/D,93.0,10.0
2025-09-30,S/D,S/D,83.7,0.0
