Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : AMAZONAS
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,IQUITOS
Latitud :,3°45'50.3'',Longitud :,73°15'17.7'',Altitud :,113 msnm.
Tipo :,CO - Meteorológica,Código :,103057
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-08-01,29.8,21.4,85.9,0.0
2021-08-02,32,22.4,S/D,0.0
2021-08-03,32.6,22,81.3,0.0
2021-08-04,34.6,21.4,70.9,0.0
2021-08-05,33.8,22.4,69.3,0.0
2021-08-06,34.8,22.8,73.5,0.0
2021-08-07,35.6,23.4,77.5,0.0
2021-08-08,35,24,80.2,0.0
2021-08-09,33.8,24.2,78.2,0.0
2021-08-10,35.2,23.6,79.4,0.0
2021-08-11,33.6,22.8,82.2,0.0
2021-08-12,30.4,23.4,82.3,7.3
2021-08-13,S/D,22.4,S/D,0.0
2021-08-14,32.6,23,85.0,0.0
2021-08-15,33.8,22.8,S/D,52.2
2021-08-16,32,22.4,87.8,0.9
2021-08-17,34.6,23.2,80.7,8.5
2021-08-18,32.4,22.2,85.1,1.2
2021-08-19,31.8,22,83.4,0.0
2021-08-20,35.2,23,75.4,0.0
2021-08-21,34,23.6,81.3,0.0
2021-08-22,32.8,23.8,84.8,1.4
2021-08-23,35.6,23.2,78.0,0.0
2021-08-24,35.2,24.4,75.0,0.0
2021-08-25,35.2,23.8,84.0,0.0
2021-08-26,36.6,21.2,72.6,0.0
2021-08-27,33.8,23.8,79.3,8.5
2021-08-28,32.2,S/D,S/D,3.0
2021-08-29,33,23,87.9,8.4
2021-08-30,28.2,21.6,90.1,0.0
2021-08-31,32.6,21.4,80.2,0.0
