Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : ANGAMOS
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
Latitud :,5°8'59.44'',Longitud :,72°52'37.54'',Altitud :,101 msnm.
Tipo :,CO - Meteorológica,Código :,105078
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-04-01,S/D,22,96.4,3.7
2025-04-02,S/D,22.2,90.7,12.1
2025-04-03,S/D,23.2,91.6,34.2
2025-04-04,S/D,23.5,94.4,5.9
2025-04-05,S/D,23,96.3,40.5
2025-04-06,S/D,22.8,95.6,21.2
2025-04-07,S/D,23,93.3,0.0
2025-04-08,S/D,23.5,92.2,30.6
2025-04-09,S/D,23,92.4,0.0
2025-04-10,S/D,23.2,90.4,0.0
2025-04-11,S/D,24,95.2,0.0
2025-04-12,S/D,23,96.9,15.5
2025-04-13,S/D,23.2,88.2,9.5
2025-04-14,S/D,23.1,93.9,15.5
2025-04-15,S/D,23,93.8,0.0
2025-04-16,S/D,23.1,92.1,0.0
2025-04-17,S/D,23,96.0,7.5
2025-04-18,S/D,22,90.4,0.0
2025-04-19,S/D,23.1,96.7,31.0
2025-04-20,S/D,23,94.8,9.8
2025-04-21,S/D,22.8,89.5,5.2
2025-04-22,S/D,23.1,90.8,31.3
2025-04-23,S/D,23,91.4,3.7
2025-04-24,S/D,23.4,91.7,5.9
2025-04-25,S/D,23.2,89.5,22.2
2025-04-26,S/D,23,94.9,0.0
2025-04-27,S/D,23.2,90.7,0.0
2025-04-28,S/D,23,94.3,2.9
2025-04-29,S/D,23.6,95.9,0.0
2025-04-30,S/D,23.4,94.9,3.6
