Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : ANGAMOS
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
Latitud :,5°8'59.44'',Longitud :,72°52'37.54'',Altitud :,101 msnm.
Tipo :,CO - Meteorológica,Código :,105078
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-08-01,S/D,22,89.8,0.0
2025-08-02,S/D,21,97.6,1.6
2025-08-03,S/D,22,95.4,1.8
2025-08-04,S/D,22.2,93.1,7.5
2025-08-05,S/D,22.4,93.2,77.5
2025-08-06,S/D,21,95.0,3.7
2025-08-07,S/D,20,88.0,0.0
2025-08-08,S/D,20.2,87.8,0.0
2025-08-09,S/D,21,89.0,7.2
2025-08-10,S/D,20.5,96.5,0.0
2025-08-11,S/D,21.2,94.0,0.0
2025-08-12,S/D,20,92.4,0.0
2025-08-13,S/D,21.1,92.1,0.0
2025-08-14,S/D,22.4,93.7,34.4
2025-08-15,S/D,22,93.5,10.9
2025-08-16,S/D,21.5,96.1,0.0
2025-08-17,S/D,22,90.8,0.0
2025-08-18,S/D,23,90.9,0.0
2025-08-19,S/D,22,93.1,0.0
2025-08-20,S/D,23,89.7,0.0
2025-08-21,S/D,22.2,92.8,7.5
2025-08-22,S/D,22,93.3,0.0
2025-08-23,S/D,22.3,92.6,0.0
2025-08-24,S/D,23,90.5,7.3
2025-08-25,S/D,21.5,91.2,0.0
2025-08-26,S/D,22,91.0,0.0
2025-08-27,S/D,23,91.9,0.0
2025-08-28,S/D,22.5,89.8,0.0
2025-08-29,S/D,23,95.3,2.1
2025-08-30,S/D,21.5,92.6,0.0
2025-08-31,S/D,23,89.8,5.5
