Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : ANGAMOS
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,YAQUERANA
Latitud :,5°8'59.44'',Longitud :,72°52'37.54'',Altitud :,101 msnm.
Tipo :,CO - Meteorológica,Código :,105078
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-03-01,S/D,23.2,95.2,10.4
2025-03-02,S/D,23.4,94.7,0.0
2025-03-03,S/D,23.7,94.1,0.0
2025-03-04,S/D,23.6,90.1,5.7
2025-03-05,S/D,23.9,95.4,4.5
2025-03-06,S/D,23,95.4,0.0
2025-03-07,S/D,24,89.5,0.0
2025-03-08,S/D,23,92.8,12.4
2025-03-09,S/D,22.4,94.8,0.0
2025-03-10,S/D,22.2,93.2,5.5
2025-03-11,S/D,23,94.0,0.0
2025-03-12,S/D,23.6,89.7,6.5
2025-03-13,S/D,23.5,96.9,2.2
2025-03-14,S/D,23.2,92.7,0.0
2025-03-15,S/D,23,97.2,0.0
2025-03-16,S/D,23.2,94.4,0.0
2025-03-17,S/D,22,89.0,0.0
2025-03-18,S/D,22.2,89.8,64.2
2025-03-19,S/D,23,88.8,0.0
2025-03-20,S/D,23.2,91.4,9.8
2025-03-21,S/D,23.1,95.2,8.4
2025-03-22,S/D,23,96.9,2.1
2025-03-23,S/D,22.2,92.1,10.3
2025-03-24,S/D,23.2,92.7,0.0
2025-03-25,S/D,23.8,95.7,30.1
2025-03-26,S/D,23.6,94.9,0.0
2025-03-27,S/D,23.4,92.0,4.2
2025-03-28,S/D,23.8,95.7,9.2
2025-03-29,S/D,23.2,95.1,15.9
2025-03-30,S/D,23,91.6,2.1
2025-03-31,S/D,23.2,91.9,0.0
