Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CLOTILDE
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-10-01,S/D,S/D,S/D,S/D
2023-10-02,36,23.2,79.8,0.0
2023-10-03,37,23.6,76.2,0.0
2023-10-04,38,23.8,78.7,0.0
2023-10-05,35,22,77.7,0.0
2023-10-06,36,23.2,81.6,0.0
2023-10-07,37,24,78.2,S/D
2023-10-08,S/D,S/D,S/D,S/D
2023-10-09,36,20.2,80.7,1.2
2023-10-10,33.2,23.4,83.9,0.0
2023-10-11,35,23,82.2,0.0
2023-10-12,37,24.6,81.4,51.5
2023-10-13,30,23.2,88.9,0.0
2023-10-14,31.2,22,83.6,S/D
2023-10-15,S/D,S/D,S/D,S/D
2023-10-16,35,22.4,81.1,0.0
2023-10-17,36,22,79.3,18.4
2023-10-18,35,22.2,82.9,3.2
2023-10-19,36.2,22.4,80.3,19.2
2023-10-20,30,22,89.8,0.0
2023-10-21,35,23.4,81.9,S/D
2023-10-22,S/D,S/D,S/D,S/D
2023-10-23,S/D,23,S/D,0.0
2023-10-24,34.2,24,81.6,0.0
2023-10-25,36,22.6,80.4,0.0
2023-10-26,35.2,24,78.3,0.0
2023-10-27,34.2,23.6,75.5,4.0
2023-10-28,36.4,23,84.9,S/D
2023-10-29,S/D,S/D,S/D,S/D
2023-10-30,33,21.4,84.7,12.3
2023-10-31,34,23.6,81.3,0.0
