Estación : SANTA CLOTILDE
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-12-01,33,19.6,83.4,27.7
2021-12-02,32,20.2,S/D,60.0
2021-12-03,32.2,18.6,93.7,0.0
2021-12-04,33.2,20.8,91.5,17.3
2021-12-05,32,14.6,93.1,1.4
2021-12-06,30,20.6,94.4,3.0
2021-12-07,34,19.6,89.2,0.0
2021-12-08,32,20.6,94.4,0.0
2021-12-09,34,20.4,90.2,0.0
2021-12-10,32.2,20.8,S/D,40.0
2021-12-11,33,20,93.6,28.0
2021-12-12,35,20.6,88.6,0.0
2021-12-13,34.2,21,88.5,0.0
2021-12-14,34,20.2,S/D,6.3
2021-12-15,33,20,93.2,21.0
2021-12-16,32.2,19.8,91.7,11.7
2021-12-17,32.2,19.4,91.7,6.0
2021-12-18,31.2,20,94.0,11.0
2021-12-19,32,19.2,94.0,4.3
2021-12-20,32.2,20.2,90.8,0.0
2021-12-21,32,21.2,93.3,2.0
2021-12-22,33,21,90.3,0.0
2021-12-23,31.2,20.8,95.9,13.5
2021-12-24,31.2,20.2
