Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA CLOTILDE
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,NAPO
Latitud :,2°29'15.3'',Longitud :,73°40'45.1'',Altitud :,118 msnm.
Tipo :,CO - Meteorológica,Código :,102009
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-10-01,32.2,23.4,85.3,39.0
2025-10-02,32,22.8,87.2,6.8
2025-10-03,31,22,90.3,15.0
2025-10-04,33.2,23,87.3,S/D
2025-10-05,S/D,S/D,S/D,S/D
2025-10-06,32.2,23.2,85.6,63.0
2025-10-07,35,23.4,82.9,0.0
2025-10-08,34,23.8,86.1,11.6
2025-10-09,31.2,22.6,89.9,0.0
2025-10-10,33,22.4,86.0,1.5
2025-10-11,31,23.4,87.3,S/D
2025-10-12,S/D,S/D,S/D,S/D
2025-10-13,30.2,S/D,93.5,21.4
2025-10-14,31,22.2,88.5,0.0
2025-10-15,30,23.6,87.0,0.0
2025-10-16,28,S/D,S/D,27.2
2025-10-17,31.2,23,88.2,16.5
2025-10-18,31,22.8,89.3,S/D
2025-10-19,S/D,S/D,S/D,S/D
2025-10-20,32,22.6,87.6,0.0
2025-10-21,32.2,24,86.7,0.0
2025-10-22,30,23.8,93.7,10.6
2025-10-23,30.2,24.2,90.2,3.3
2025-10-24,32,24,88.3,0.0
2025-10-25,31.2,23.4,90.3,S/D
2025-10-26,S/D,S/D,S/D,S/D
2025-10-27,S/D,23.8,S/D,1.0
2025-10-28,31,24.4,92.7,9.8
2025-10-29,S/D,23.2,S/D,9.6
2025-10-30,30.2,23.4,92.1,0.0
2025-10-31,31,23.2,94.0,16.6
