Estación : PUERTO MALDONADO
Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,TAMBOPATA
Latitud :,12°35'14.28'',Longitud :,69°12'31.68'',Altitud :,209 msnm.
Tipo :,EMA - Meteorológica,Código :,112279
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/07/01,00:00,16.1,0.0,83,12,1.6
2025/07/01,01:00,15.9,0.0,83,12.1,1.5
2025/07/01,02:00,15.6,0.0,83,12.6,1.7
2025/07/01,03:00,15.3,0.0,82,12.5,1.6
2025/07/01,04:00,14.9,0.0,83,13.3,1.4
2025/07/01,05:00,14.9,0.0,82,11.8,1.5
2025/07/01,06:00,14.4,0.0,81,12,1.4
2025/07/01,07:00,14.5,0.0,80,13.1,1.4
2025/07/01,08:00,14.9,0.0,77,13,2.0
2025/07/01,09:00,15.9,
