Estación : SALVACION
Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
Latitud :,12°49'52.3'',Longitud :,71°21'52.06'',Altitud :,531 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8201A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/07/01,00:00,21.4,0.0,94,72,0.0
2022/07/01,01:00,21.3,0.0,94,27,0.0
2022/07/01,02:00,21.2,0.0,95,166,1.3
2022/07/01,03:00,21.5,0.0,95,129,1.6
2022/07/01,04:00,21.3,0.0,94,115,0.9
2022/07/01,05:00,20.7,0.0,94,21,0.3
2022/07/01,06:00,20.1,0.0,94,311,0.1
2022/07/01,07:00,19.5,0.0,94,166,0.6
2022/07/01,08:00,19.8,0.0,95,162,1.9
2022/07/01,09:00,20.7,
