Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL ESTRECHO
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
Latitud :,2°26'47.94'',Longitud :,72°39'51.61'',Altitud :,110 msnm.
Tipo :,CO - Meteorológica,Código :,102006
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-10-01,34,21.6,S/D,0.0
2021-10-02,35.2,22,S/D,0.0
2021-10-03,35.6,22.2,S/D,0.0
2021-10-04,32.2,23,85.7,12.0
2021-10-05,31.8,21.4,87.1,9.0
2021-10-06,34.2,20.2,92.8,60.0
2021-10-07,33.2,22.2,89.9,35.8
2021-10-08,36,22.6,90.3,0.0
2021-10-09,35.4,23.2,92.1,0.0
2021-10-10,36.4,23.6,91.5,0.0
2021-10-11,33.4,22.6,85.3,0.0
2021-10-12,33.6,22.4,83.0,0.0
2021-10-13,33.4,22.8,85.4,0.0
2021-10-14,36.2,23.2,93.2,0.3
2021-10-15,36.2,23.6,92.4,68.2
2021-10-16,32.4,20,83.4,4.2
2021-10-17,33.6,21.2,85.6,0.0
2021-10-18,34,20.8,85.8,3.5
2021-10-19,32.2,20.2,84.0,15.2
2021-10-20,32.6,20.6,82.9,0.0
2021-10-21,33.8,20,90.1,0.0
2021-10-22,35.4,21.4,93.3,2.0
2021-10-23,33.8,22.2,86.5,0.5
2021-10-24,34.6,23.4,91.0,0.0
2021-10-25,36.2,23.8,94.7,25.5
2021-10-26,28.4,21.2,93.0,0.5
2021-10-27,29.8,20.6,92.0,0.0
2021-10-28,32.4,20.2,88.2,25.0
2021-10-29,32.8,20,S/D,17.8
2021-10-30,33.6,20.4,S/D,2.0
2021-10-31,32.2,20.6,86.6,2.4
