Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL ESTRECHO
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
Latitud :,2°26'47.94'',Longitud :,72°39'51.61'',Altitud :,110 msnm.
Tipo :,CO - Meteorológica,Código :,102006
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-04-01,34.2,21,95.0,2.0
2021-04-02,34.6,21.8,92.6,22.0
2021-04-03,32.8,20.6,92.8,19.0
2021-04-04,32.2,20.4,87.8,8.6
2021-04-05,33.6,20.6,84.3,0.0
2021-04-06,33.8,21.4,86.0,10.6
2021-04-07,34.2,20.9,89.5,5.6
2021-04-08,33.4,21.2,92.8,0.0
2021-04-09,32.8,20.6,88.3,2.2
2021-04-10,33.4,20.2,90.9,29.0
2021-04-11,34,21,92.1,18.0
2021-04-12,33.8,21.6,90.9,16.7
2021-04-13,32.2,20.2,S/D,5.3
2021-04-14,34,21.6,95.2,16.8
2021-04-15,33.8,20.2,90.2,0.3
2021-04-16,34.6,21.8,S/D,3.5
2021-04-17,33.8,22.2,87.4,0.0
2021-04-18,32.4,21.6,83.2,0.0
2021-04-19,31.8,21,93.8,9.2
2021-04-20,32.4,20.2,92.0,0.0
2021-04-21,31.6,20.8,S/D,2.6
2021-04-22,32,21.4,88.8,0.8
2021-04-23,33.4,21.2,89.6,4.2
2021-04-24,32.8,20.6,88.6,0.0
2021-04-25,31.6,20.2,92.0,0.0
2021-04-26,34,21.4,94.0,63.0
2021-04-27,33,20.2,S/D,27.6
2021-04-28,32.4,19.6,84.9,7.6
2021-04-29,33.2,20.2,S/D,5.4
2021-04-30,31.4,20.8,90.2,0.0
