Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL ESTRECHO
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
Latitud :,2°26'47.94'',Longitud :,72°39'51.61'',Altitud :,110 msnm.
Tipo :,CO - Meteorológica,Código :,102006
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-05-01,33.6,S/D,86.0,7.9
2024-05-02,34.4,S/D,87.7,0.0
2024-05-03,34.8,S/D,88.7,0.0
2024-05-04,35,S/D,91.6,0.0
2024-05-05,34.4,S/D,89.3,0.0
2024-05-06,33.8,S/D,83.5,108.0
2024-05-07,33.6,S/D,85.8,4.8
2024-05-08,32.4,S/D,86.7,25.6
2024-05-09,33.4,S/D,86.6,17.0
2024-05-10,34,S/D,86.2,0.0
2024-05-11,34.2,S/D,85.9,0.0
2024-05-12,34.6,S/D,85.9,7.2
2024-05-13,34.8,S/D,90.0,0.0
2024-05-14,32.6,S/D,88.3,26.0
2024-05-15,33.4,S/D,87.9,38.5
2024-05-16,32.6,S/D,91.6,2.5
2024-05-17,33.4,S/D,87.1,0.0
2024-05-18,32.8,S/D,88.0,10.0
2024-05-19,33.6,S/D,86.4,15.9
2024-05-20,32.4,S/D,88.0,85.5
2024-05-21,29.8,S/D,90.6,3.7
2024-05-22,31.2,S/D,91.0,0.0
2024-05-23,30.6,S/D,93.3,6.0
2024-05-24,31.8,S/D,90.0,0.0
2024-05-25,32.4,S/D,87.8,3.6
2024-05-26,30.8,S/D,94.5,4.0
2024-05-27,31.2,S/D,95.5,10.2
2024-05-28,29.6,S/D,94.8,2.1
2024-05-29,28.8,S/D,94.3,0.5
2024-05-30,28.2,S/D,93.6,0.0
2024-05-31,30.4,S/D,92.5,0.0
