Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL ESTRECHO
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
Latitud :,2°26'47.94'',Longitud :,72°39'51.61'',Altitud :,110 msnm.
Tipo :,CO - Meteorológica,Código :,102006
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-09-01,S/D,20.4,S/D,0.0
2021-09-02,35.2,21.2,88.9,1.0
2021-09-03,35.4,20.6,S/D,1.4
2021-09-04,35.2,20,90.9,3.5
2021-09-05,35.4,21.6,S/D,35.0
2021-09-06,33.6,22,87.1,15.0
2021-09-07,33.4,20.6,84.6,0.0
2021-09-08,33.8,22.6,83.4,6.8
2021-09-09,34.2,22.6,93.2,0.0
2021-09-10,34,21.4,93.2,0.0
2021-09-11,30.8,22.6,S/D,11.8
2021-09-12,32.8,21.2,S/D,10.2
2021-09-13,34.2,20.8,82.2,0.0
2021-09-14,35,21.4,S/D,0.4
2021-09-15,35.2,20.2,S/D,48.6
2021-09-16,34.4,20.4,90.8,0.0
2021-09-17,35,20.8,93.1,0.0
2021-09-18,34.6,21.6,90.5,0.0
2021-09-19,34.8,22,96.5,10.0
2021-09-20,35.4,20.2,92.6,65.6
2021-09-21,35.2,20,89.6,74.4
2021-09-22,33,20.2,90.6,21.5
2021-09-23,32.8,20.4,86.7,35.0
2021-09-24,32.8,20.6,90.5,8.0
2021-09-25,31.6,19.6,85.3,15.2
2021-09-26,33.6,20.4,91.7,0.0
2021-09-27,33.8,21.6,92.4,0.0
2021-09-28,S/D,22.4,S/D,40.2
2021-09-29,S/D,20,S/D,14.7
2021-09-30,34.6,20.2,92.2,0.0
