Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL ESTRECHO
Departamento :,LORETO,Provincia :,PUTUMAYO,Distrito :,PUTUMAYO
Latitud :,2°26'47.94'',Longitud :,72°39'51.61'',Altitud :,110 msnm.
Tipo :,CO - Meteorológica,Código :,102006
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-02-01,32.8,S/D,83.9,0.0
2024-02-02,34.4,S/D,87.6,0.0
2024-02-03,34.4,S/D,86.9,0.0
2024-02-04,33.6,S/D,85.8,45.0
2024-02-05,33,S/D,86.2,2.4
2024-02-06,34.2,S/D,86.4,0.0
2024-02-07,34.4,S/D,85.7,0.0
2024-02-08,33.6,S/D,83.2,4.2
2024-02-09,34.6,S/D,87.6,18.4
2024-02-10,34,S/D,89.7,17.0
2024-02-11,33.6,S/D,83.4,68.2
2024-02-12,31.8,S/D,90.1,15.1
2024-02-13,33.2,S/D,80.9,31.3
2024-02-14,32.6,S/D,84.9,23.9
2024-02-15,33.8,S/D,83.0,3.3
2024-02-16,34.2,S/D,88.3,4.7
2024-02-17,34,S/D,83.4,0.0
2024-02-18,34.4,S/D,84.8,0.0
2024-02-19,34.6,S/D,88.5,6.8
2024-02-20,35.2,S/D,87.9,0.0
2024-02-21,34.2,S/D,83.9,0.0
2024-02-22,34.6,S/D,84.8,0.0
2024-02-23,34.4,S/D,86.6,0.0
2024-02-24,34,S/D,85.2,30.2
2024-02-25,33.8,S/D,84.6,0.0
2024-02-26,34.6,S/D,84.4,0.0
2024-02-27,35,S/D,88.0,0.0
2024-02-28,34,S/D,85.5,13.0
2024-02-29,33.8,S/D,82.8,62.0
