Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA RITA DE CASTILLA
Departamento :,LORETO,Provincia :,LORETO,Distrito :,PARINARI
Latitud :,4°35'31.77'',Longitud :,74°22'50.14'',Altitud :,104 msnm.
Tipo :,PE - Meteorológica,Código :,104065
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2025-11-01,35.8,S/D,92.3,0.0
2025-11-02,35.2,S/D,93.8,48.2
2025-11-03,30.2,S/D,92.4,12.2
2025-11-04,32.2,S/D,90.8,28.4
2025-11-05,30.4,S/D,91.9,4.2
2025-11-06,34.2,S/D,90.7,10.4
2025-11-07,36,S/D,93.4,0.0
2025-11-08,35.4,S/D,90.1,5.2
2025-11-09,34.2,S/D,75.5,8.4
2025-11-10,28.6,S/D,91.6,82.4
2025-11-11,33.4,S/D,93.5,10.4
2025-11-12,35.4,S/D,93.3,10.4
2025-11-13,34.4,S/D,92.0,0.0
2025-11-14,32.2,S/D,93.1,20.4
2025-11-15,32.6,S/D,87.9,19.6
2025-11-16,32.2,S/D,96.0,0.0
2025-11-17,30.6,S/D,92.4,8.2
2025-11-18,32.6,S/D,85.2,13.6
2025-11-19,33.6,S/D,94.1,37.6
2025-11-20,33.8,S/D,92.9,0.0
2025-11-21,36,S/D,91.9,26.4
2025-11-22,31.6,S/D,92.1,32.4
2025-11-23,32.4,S/D,90.0,14.2
2025-11-24,32.4,S/D,89.9,0.0
2025-11-25,33.2,S/D,93.6,0.0
2025-11-26,35.2,S/D,91.8,31.6
2025-11-27,31.4,S/D,90.6,16.6
2025-11-28,32.2,S/D,91.9,0.0
2025-11-29,36.2,S/D,92.3,0.0
2025-11-30,35.6,S/D,92.9,0.0
