Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA RITA DE CASTILLA
Departamento :,LORETO,Provincia :,LORETO,Distrito :,PARINARI
Latitud :,4°35'31.77'',Longitud :,74°22'50.14'',Altitud :,104 msnm.
Tipo :,PE - Meteorológica,Código :,104065
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2026-01-01,32.6,S/D,94.0,27.6
2026-01-02,34.8,S/D,91.4,6.2
2026-01-03,35.2,S/D,90.8,12.2
2026-01-04,32.6,S/D,90.3,31.2
2026-01-05,30.2,S/D,91.6,8.2
2026-01-06,32.2,S/D,95.4,0.0
2026-01-07,33.8,S/D,90.8,0.0
2026-01-08,32.8,S/D,93.0,6.2
2026-01-09,30.6,S/D,95.9,12.4
2026-01-10,31.6,S/D,95.3,51.4
2026-01-11,32.2,S/D,91.7,5.2
2026-01-12,31.6,S/D,93.1,13.2
2026-01-13,28.2,S/D,94.7,72.4
2026-01-14,34.2,S/D,91.4,16.2
2026-01-15,31.2,S/D,92.4,25.4
2026-01-16,28,S/D,94.8,12.4
2026-01-17,32.2,S/D,91.3,0.0
2026-01-18,34.2,S/D,92.7,5.2
2026-01-19,33.2,S/D,91.1,8.2
2026-01-20,35.2,S/D,93.2,0.0
2026-01-21,35.2,S/D,94.1,0.0
2026-01-22,33.4,S/D,92.3,5.2
2026-01-23,34.2,S/D,88.9,0.0
2026-01-24,34.2,S/D,94.5,14.6
2026-01-25,29.8,S/D,94.3,5.2
2026-01-26,34.2,S/D,89.8,16.4
2026-01-27,33.2,S/D,90.7,12.4
2026-01-28,32.8,S/D,93.5,39.4
2026-01-29,28.2,S/D,91.7,0.0
2026-01-30,33.8,S/D,91.3,0.0
2026-01-31,34.6,S/D,94.2,0.0
