Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA RITA DE CASTILLA
Departamento :,LORETO,Provincia :,LORETO,Distrito :,PARINARI
Latitud :,4°35'31.77'',Longitud :,74°22'50.14'',Altitud :,104 msnm.
Tipo :,PE - Meteorológica,Código :,104065
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-10-01,34.2,18.8,90.8,0.0
2024-10-02,37.4,18.6,87.3,0.0
2024-10-03,37.2,18.6,86.2,17.4
2024-10-04,36.4,20.8,86.9,6.2
2024-10-05,35.8,20.2,83.6,0.0
2024-10-06,36.8,S/D,89.0,4.2
2024-10-07,36.6,S/D,86.7,0.0
2024-10-08,35.8,S/D,87.9,0.0
2024-10-09,35.6,S/D,88.8,4.2
2024-10-10,33.6,S/D,91.5,18.2
2024-10-11,31.4,S/D,90.1,0.0
2024-10-12,36.2,S/D,89.5,0.0
2024-10-13,33.8,S/D,92.6,0.0
2024-10-14,34.2,S/D,90.7,0.0
2024-10-15,36.2,S/D,88.1,0.0
2024-10-16,36.4,S/D,89.6,0.0
2024-10-17,38,S/D,89.8,0.0
2024-10-18,37.8,S/D,86.9,0.0
2024-10-19,38.2,S/D,87.4,0.0
2024-10-20,38,S/D,91.4,0.0
2024-10-21,32.4,S/D,92.1,15.2
2024-10-22,34.4,S/D,92.1,0.0
2024-10-23,30.8,S/D,95.0,0.0
2024-10-24,34.2,S/D,91.6,10.0
2024-10-25,36,S/D,89.5,0.0
2024-10-26,35.8,S/D,92.8,15.2
2024-10-27,34.2,S/D,90.6,12.2
2024-10-28,31.2,S/D,94.8,5.2
2024-10-29,30.4,S/D,90.3,22.2
2024-10-30,35.4,S/D,89.6,0.0
2024-10-31,36.2,S/D,87.8,0.0
