Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA RITA DE CASTILLA
Departamento :,LORETO,Provincia :,LORETO,Distrito :,PARINARI
Latitud :,4°35'31.77'',Longitud :,74°22'50.14'',Altitud :,104 msnm.
Tipo :,PE - Meteorológica,Código :,104065
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-11-01,38.2,S/D,91.7,0.0
2024-11-02,S/D,S/D,S/D,0.0
2024-11-03,30.2,S/D,93.8,12.2
2024-11-04,34.2,S/D,92.8,0.0
2024-11-05,36.2,S/D,91.9,0.0
2024-11-06,37.8,S/D,92.0,0.0
2024-11-07,37.4,S/D,89.7,0.0
2024-11-08,34.4,S/D,96.5,60.2
2024-11-09,33,S/D,89.4,0.0
2024-11-10,35.2,S/D,95.3,0.0
2024-11-11,35.2,S/D,90.7,0.0
2024-11-12,36.4,S/D,93.3,8.2
2024-11-13,32.2,S/D,89.4,0.0
2024-11-14,34.4,S/D,91.8,22.4
2024-11-15,34.6,S/D,89.2,0.0
2024-11-16,36.6,S/D,90.0,0.0
2024-11-17,34.2,S/D,92.0,18.2
2024-11-18,33.6,S/D,92.7,0.0
2024-11-19,35.4,S/D,89.8,0.0
2024-11-20,34.8,S/D,91.0,4.2
2024-11-21,34.2,S/D,89.1,5.2
2024-11-22,34.4,S/D,85.3,0.0
2024-11-23,34.8,S/D,90.5,0.0
2024-11-24,34.2,S/D,92.5,0.0
2024-11-25,34.4,S/D,90.3,0.0
2024-11-26,34.8,S/D,91.9,48.2
2024-11-27,35.8,S/D,90.3,12.2
2024-11-28,35.6,S/D,92.9,10.2
2024-11-29,32.6,S/D,94.6,0.0
2024-11-30,34.6,S/D,94.2,0.0
