Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN REGIS
Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
Latitud :,4°30'46.83'',Longitud :,73°54'27.02'',Altitud :,101 msnm.
Tipo :,PE - Meteorológica,Código :,104098
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-08-01,31.6,19.2,S/D,0.0
2021-08-02,32.2,19.4,90.6,0.0
2021-08-03,32.8,17.6,S/D,0.0
2021-08-04,33.8,18.6,92.9,0.0
2021-08-05,34.6,20.4,87.3,0.0
2021-08-06,34.8,17.4,87.3,0.0
2021-08-07,S/D,19.6,S/D,0.0
2021-08-08,34.4,18.4,82.8,0.0
2021-08-09,31.4,17.6,89.2,4.6
2021-08-10,34.8,21.6,91.3,17.5
2021-08-11,31.6,21.8,89.1,13.1
2021-08-12,31.8,22.6,90.0,0.0
2021-08-13,30.6,22.4,87.2,0.0
2021-08-14,32.2,21.8,S/D,0.0
2021-08-15,32.8,23,92.7,0.0
2021-08-16,31.6,23.2,86.0,0.0
2021-08-17,34.8,22.4,85.3,0.0
2021-08-18,34.2,19.2,86.7,3.2
2021-08-19,33.4,22.6,S/D,0.0
2021-08-20,35.4,22.8,86.6,0.0
2021-08-21,36.2,22.4,86.4,0.0
2021-08-22,33,22.8,93.9,0.0
2021-08-23,36.2,21.8,88.0,0.0
2021-08-24,36,22.4,87.9,0.0
2021-08-25,36.2,22.2,S/D,0.0
2021-08-26,36,22.8,83.0,0.0
2021-08-27,34.4,23.2,S/D,4.6
2021-08-28,33.4,22.6,89.8,0.0
2021-08-29,31.8,22.4,91.2,5.0
2021-08-30,30.4,22.8,86.0,0.0
2021-08-31,33.4,19.2,83.6,0.0
