Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN REGIS
Departamento :,LORETO,Provincia :,LORETO,Distrito :,NAUTA
Latitud :,4°30'46.83'',Longitud :,73°54'27.02'',Altitud :,101 msnm.
Tipo :,PE - Meteorológica,Código :,104098
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-05-01,33.2,22.6,90.6,4.0
2024-05-02,34.6,22.8,83.1,0.0
2024-05-03,34.2,23.2,86.9,9.2
2024-05-04,33.4,23.4,85.7,2.0
2024-05-05,32.2,23.2,91.4,0.0
2024-05-06,32.4,22.2,89.9,20.9
2024-05-07,34.6,21.4,82.3,5.0
2024-05-08,33.4,22.6,87.3,7.3
2024-05-09,32.6,22.2,93.4,6.0
2024-05-10,34.2,22.4,81.6,0.0
2024-05-11,34.6,22.2,82.1,0.0
2024-05-12,35,22.6,91.9,0.0
2024-05-13,33.2,23.2,92.0,122.2
2024-05-14,31.4,21.8,S/D,0.0
2024-05-15,29,22.2,S/D,19.9
2024-05-16,29.2,21,97.9,36.0
2024-05-17,32.6,22.2,91.0,0.0
2024-05-18,33.6,22.8,93.8,3.7
2024-05-19,31.4,22.6,92.9,8.4
2024-05-20,29.6,22.8,96.0,10.0
2024-05-21,29.4,21.6,S/D,0.0
2024-05-22,33,20.8,90.7,0.0
2024-05-23,32.2,22.8,S/D,0.0
2024-05-24,32.8,22.6,94.4,5.4
2024-05-25,33.6,23,90.5,1.4
2024-05-26,29.8,22.8,91.5,0.0
2024-05-27,29.8,22.2,91.5,0.0
2024-05-28,27.8,20.2,92.5,0.3
2024-05-29,26,19.8,91.4,1.2
2024-05-30,24.2,18.6,93.3,0.0
2024-05-31,27.8,18.8,94.8,0.0
