Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL MARONAL
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,CURIMANA
Latitud :,8°27'0'',Longitud :,75°5'48.5'',Altitud :,178 msnm.
Tipo :,CP - Meteorológica,Código :,108027
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2022-06-01,33.6,18.6,89.9,S/D
2022-06-02,33.4,19.2,87.6,S/D
2022-06-03,32,20,87.1,S/D
2022-06-04,30,18.8,88.9,S/D
2022-06-05,29.6,18,93.1,S/D
2022-06-06,34.6,21.4,91.7,S/D
2022-06-07,34.8,20,89.5,S/D
2022-06-08,32.6,19.6,89.8,S/D
2022-06-09,31,20.4,90.5,S/D
2022-06-10,32.8,21,89.3,S/D
2022-06-11,31.2,19.2,88.9,S/D
2022-06-12,31.6,21.4,90.6,S/D
2022-06-13,32.6,22,90.0,S/D
2022-06-14,31.8,20.6,90.2,S/D
2022-06-15,31.6,21,90.8,S/D
2022-06-16,31.4,18.8,87.8,S/D
2022-06-17,31.6,19.6,90.6,S/D
2022-06-18,33.4,18.2,85.9,S/D
2022-06-19,32.6,20.6,87.1,S/D
2022-06-20,31.8,21.6,88.2,S/D
2022-06-21,31.6,20.6,89.0,S/D
2022-06-22,33.8,20,90.2,S/D
2022-06-23,32.6,19.6,86.6,S/D
2022-06-24,31.8,18.6,89.7,S/D
2022-06-25,31.8,21.4,88.3,S/D
2022-06-26,32.6,22,86.1,S/D
2022-06-27,33.6,19.6,89.9,S/D
2022-06-28,32.4,18.6,84.6,S/D
2022-06-29,30,19.2,89.2,S/D
2022-06-30,31.8,18.4,88.1,S/D
