Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL MARONAL
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,CURIMANA
Latitud :,8°27'0'',Longitud :,75°5'48.5'',Altitud :,178 msnm.
Tipo :,CP - Meteorológica,Código :,108027
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2022-02-01,28.6,18,92.3,S/D
2022-02-02,28.4,17.6,93.3,S/D
2022-02-03,29.2,18.2,93.5,S/D
2022-02-04,30,19.2,93.8,S/D
2022-02-05,29,17.6,90.3,S/D
2022-02-06,28.2,18,90.1,S/D
2022-02-07,29.6,18.2,90.4,S/D
2022-02-08,28.6,19.2,89.7,S/D
2022-02-09,29.8,20.2,91.1,S/D
2022-02-10,28.4,18,93.9,S/D
2022-02-11,28,17.8,93.3,S/D
2022-02-12,27.6,17.4,94.2,S/D
2022-02-13,26.8,17,90.7,S/D
2022-02-14,27.6,16,93.4,S/D
2022-02-15,27.8,17.6,92.7,S/D
2022-02-16,28.4,19,91.0,S/D
2022-02-17,29.6,19.2,91.1,S/D
2022-02-18,29.4,18.2,90.4,S/D
2022-02-19,28,17.8,92.1,S/D
2022-02-20,29.8,18.6,92.2,S/D
2022-02-21,30.2,19.2,94.4,S/D
2022-02-22,31.4,18.8,85.1,S/D
2022-02-23,27.4,16.8,92.3,S/D
2022-02-24,28.8,19,92.5,S/D
2022-02-25,31.2,18.8,89.9,S/D
2022-02-26,31,19.2,92.4,S/D
2022-02-27,29.8,18,90.8,S/D
2022-02-28,29.2,20.4,92.2,S/D
