Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL MARONAL
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,CURIMANA
Latitud :,8°27'0'',Longitud :,75°5'48.5'',Altitud :,178 msnm.
Tipo :,CP - Meteorológica,Código :,108027
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2022-09-01,31.8,18.8,90.7,S/D
2022-09-02,30.6,18.6,91.2,S/D
2022-09-03,29.4,19.6,93.2,S/D
2022-09-04,28.6,18.4,88.7,S/D
2022-09-05,27.4,16.6,91.5,S/D
2022-09-06,29.2,19.2,91.5,S/D
2022-09-07,30.8,19.4,88.9,S/D
2022-09-08,31.4,19.8,88.8,S/D
2022-09-09,32.6,21.6,89.7,S/D
2022-09-10,33.2,21.8,90.2,S/D
2022-09-11,32.8,20.6,90.1,S/D
2022-09-12,33.8,21.6,92.2,S/D
2022-09-13,34.2,22.4,92.6,S/D
2022-09-14,34,21.8,87.5,S/D
2022-09-15,34.6,22.8,94.6,S/D
2022-09-16,33,22.4,93.7,S/D
2022-09-17,32.8,21.6,88.2,S/D
2022-09-18,31,21,89.5,S/D
2022-09-19,30.6,19.8,90.0,S/D
2022-09-20,29.2,18.4,89.4,S/D
2022-09-21,28.8,17.8,92.9,S/D
2022-09-22,30.4,19.2,92.9,S/D
2022-09-23,31.6,19.8,91.3,S/D
2022-09-24,32.4,21,92.1,S/D
2022-09-25,33.2,21.8,89.4,S/D
2022-09-26,32.4,21,91.0,S/D
2022-09-27,32,19.6,87.5,S/D
2022-09-28,31.4,19,85.7,S/D
2022-09-29,28.8,16.8,90.8,S/D
2022-09-30,30.6,19.2,94.8,S/D
