Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : EL MARONAL
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,CURIMANA
Latitud :,8°27'0'',Longitud :,75°5'48.5'',Altitud :,178 msnm.
Tipo :,CP - Meteorológica,Código :,108027
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2022-05-01,31,20.6,89.4,S/D
2022-05-02,29.6,19.2,92.7,S/D
2022-05-03,28.8,18.6,93.6,S/D
2022-05-04,29,19.2,93.5,S/D
2022-05-05,32.4,18,87.7,S/D
2022-05-06,33.6,20.6,90.9,S/D
2022-05-07,35,21.6,91.1,S/D
2022-05-08,33.4,20.8,90.2,S/D
2022-05-09,35,19.6,90.4,S/D
2022-05-10,34.2,21.2,90.1,S/D
2022-05-11,27.6,16.6,91.7,S/D
2022-05-12,26.8,17.2,94.9,S/D
2022-05-13,34.2,20.6,86.1,S/D
2022-05-14,35.2,21.2,91.9,S/D
2022-05-15,28.6,19.6,91.0,S/D
2022-05-16,31,18.2,90.1,S/D
2022-05-17,25.4,16.4,94.4,S/D
2022-05-18,27.4,21.2,93.6,S/D
2022-05-19,29.8,18.8,87.9,S/D
2022-05-20,27.6,17.6,93.9,S/D
2022-05-21,27.2,16.4,94.4,S/D
2022-05-22,28,17.8,92.7,S/D
2022-05-23,29.6,18.6,89.4,S/D
2022-05-24,30,19.4,91.9,S/D
2022-05-25,28,16.8,93.9,S/D
2022-05-26,28.2,16.8,93.0,S/D
2022-05-27,30,19.4,90.2,S/D
2022-05-28,32,20,88.6,S/D
2022-05-29,33.6,19.8,88.1,S/D
2022-05-30,33.8,18.8,93.3,S/D
2022-05-31,34.6,20.6,92.1,S/D
