Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : CONTAMANA
Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
Latitud :,7°21'6.46'',Longitud :,75°0'39.06'',Altitud :,134 msnm.
Tipo :,HLM - Hidrológica,Código :,251102
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2025-10-01,5.68,5.67,5.66,5.65,5.67
2025-10-02,5.58,5.57,5.56,5.55,5.57
2025-10-03,5.52,5.51,5.50,5.49,5.51
2025-10-04,5.48,5.48,5.48,5.48,5.48
2025-10-05,5.60,5.63,5.66,5.69,5.65
2025-10-06,5.85,5.87,5.89,5.91,5.88
2025-10-07,6.01,6.02,6.03,6.04,6.03
2025-10-08,6.38,6.39,6.39,6.40,6.39
2025-10-09,6.42,6.43,6.43,6.44,6.43
2025-10-10,6.52,6.54,6.56,6.58,6.55
2025-10-11,6.68,6.71,6.72,6.77,6.72
2025-10-12,6.80,6.83,6.86,6.89,6.85
2025-10-13,6.93,6.95,6.97,6.99,6.96
2025-10-14,7.02,7.04,7.06,7.08,7.05
2025-10-15,7.12,7.13,7.14,7.15,7.14
2025-10-16,7.17,7.20,7.23,7.26,7.22
2025-10-17,7.30,7.33,7.36,7.39,7.35
2025-10-18,7.44,7.44,7.44,7.44,7.44
2025-10-19,7.47,7.50,7.53,7.56,7.52
2025-10-20,7.60,7.61,7.62,7.63,7.62
2025-10-21,7.68,7.70,7.72,7.74,7.71
2025-10-22,7.78,7.78,7.78,7.78,7.78
2025-10-23,7.67,7.65,7.63,7.61,7.64
2025-10-24,7.54,7.54,7.54,7.54,7.54
2025-10-25,7.55,7.55,7.55,7.55,7.55
2025-10-26,7.55,7.55,7.55,7.55,7.55
2025-10-27,7.53,7.52,7.51,7.50,7.52
2025-10-28,7.44,7.44,7.44,7.44,7.44
2025-10-29,7.46,7.50,7.54,7.58,7.52
2025-10-30,7.88,7.98,8.08,8.18,8.03
2025-10-31,8.67,8.77,8.87,8.97,8.82
