Estación : SANTA ANA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,8°29'51.47'',Longitud :,75°33'45.86'',Altitud :,235 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8568A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/01/01,00:00,23.7,0.0,99,268,0.0
2025/01/01,01:00,23.4,0.0,99,300,0.0
2025/01/01,02:00,23.0,0.0,99,347,0.0
2025/01/01,03:00,22.8,0.0,99,233,0.0
2025/01/01,04:00,22.6,0.0,99,303,0.0
2025/01/01,05:00,22.6,0.0,99,286,0.0
2025/01/01,06:00,22.3,0.0,99,330,0.0
2025/01/01,07:00,22.3,0.0,99,2,0.0
2025/01/01,08:00,22.6,0.0,100,313,0.1
2025/01/01,09:00,23.5,0.0,98,26,0.0
2025/01/01,10:00,26.3,0.0,86,92,0.0
2025/01/01,11:00,28.3,0.0,82,103,0.0
2025/01/01,12:00,29.5,0.0,78,359,0.4
2025/01/01,13:00,32.1,0.0,71,52,0.5
2025/01/01,14:00,30.4,0.1,75,24,1.6
2025/01/01,15:00,24.9,0.3,93,298,0.0
2025/01/01,16:00,27.3,0.0,87,199,0.4
2025/01/01,17:00,31.9,0.0,73,210,0.0
2025/01/01,18:00,31.2,0.0,76,55,0.3
2025/01/01,19:00,29.1,0.0,83,342,0.0
2025/01/01,20:00,26.5,0.0,95,35,0.0
2025/01/01,21:00,25.4,0.0,98,333,0.0
2025/01/01,22:00,25.0,0.0,99,232,0.0
2025/01/01,23:00,24.7,0.0,99,60,0.0
2025/01/02,00:00,24.4,0.0,99,308,0.0
2025/01/02,01:00,24.1,0.0,99,286,0.0
2025/01/02,02:00,24.1,0.0,99,137,0.0
2025/01/02,03:00,S/D,S/D,S/D,S/D,S/D
2025/01/02,04:00,24.0,0.0,99,135,0.0
2025/01/02,05:00,24.1,3.7,99,308,0.0
2025/01/02,06:00,23.9,11.6,99,83,0.0
2025/01/02,07:00,23.4,2.8,99,68,0.0
2025/01/02,08:00,23.1,0.4,99,97,0.0
2025/01/02,09:00,23.1,0.1,99,123,0.0
2025/01/02,10:00,23.2,0.1,99,57,0.0
2025/01/02,11:00,22.5,29.6,98,300,0.0
2025/01/02,12:00,22.7,1.9,99,4,0.0
2025/01/02,13:00,22.9,3.4,99,109,0.0
2025/01/02,14:00,23.6,1.9,99,120,0.0
2025/01/02,15:00,23.9,0.2,98,38,0.0
2025/01/02,16:00,25.4,0.0,96,234,0.3
2025/01/02,17:00,26.6,0.0,93,81,0.0
2025/01/02,18:00,26.0,0.0,93,86,0.0
2025/01/02,19:00,25.6,0.0,95,223,0.0
2025/01/02,20:00,24.6,0.0,97,242,0.0
2025/01/02,21:00,23.7,0.0,98,277,0.0
2025/01/02,22:00,23.3,0.0,99,277,0.0
2025/01/02,23:00,23.2,0.0,99,273,0.0
2025/01/03,00:00,23.1,0.0,99,321,0.0
2025/01/03,01:00,22.9,0.0,99,324,0.0
2025/01/03,02:00,23.0,0.0,99,328,0.0
2025/01/03,03:00,23.0,0.0,99,313,0.0
2025/01/03,04:00,23.1,0.0,99,305,0.0
2025/01/03,05:00,23.1,0.0,99,305,0.0
2025/01/03,06:00,23.2,0.0,99,305,0.0
2025/01/03,07:00,23.1,0.8,99,305,0.0
2025/01/03,08:00,23.2,0.1,99,305,0.0
2025/01/03,09:00,23.5,0.1,98,305,0.0
2025/01/03,10:00,23.9,0.1,96,314,0.0
2025/01/03,11:00,25.2,0.0,91,56,0.1
2025/01/03,12:00,27.6,0.0,85,88,0.4
2025/01/03,13:00,31.0,0.0,75,109,0.5
2025/01/03,14:00,31.6,0.0,72,99,0.1
2025/01/03,15:00,30.9,0.0,72,44,0.1
2025/01/03,16:00,31.3,0.0,74,248,0.4
2025/01/03,17:00,29.4,5.3,88,248,0.3
2025/01/03,18:00,28.0,0.0,94,93,0.1
2025/01/03,19:00,27.4,0.0,95,245,0.0
2025/01/03,20:00,25.9,0.0,97,306,0.0
2025/01/03,21:00,24.9,0.0,98,64,0.0
2025/01/03,22:00,24.4,0.0,99,64,0.0
2025/01/03,23:00,24.2,0.0,99,64,0.0
2025/01/04,00:00,24.0,0.0,99,44,0.0
2025/01/04,01:00,23.9,0.0,99,38,0.0
2025/01/04,02:00,23.6,0.0,99,42,0.0
2025/01/04,03:00,23.5,0.1,99,40,0.0
2025/01/04,04:00,23.4,0.1,99,40,0.0
2025/01/04,05:00,23.5,0.1,99,40,0.0
2025/01/04,06:00,23.4,0.4,99,40,0.0
2025/01/04,07:00,23.3,0.2,99,40,0.0
2025/01/04,08:00,23.5,0.0,99,40,0.0
2025/01/04,09:00,24.2,0.0,99,155,0.0
2025/01/04,10:00,25.0,0.0,94,169,0.0
2025/01/04,11:00,26.8,0.0,89,23,0.1
2025/01/04,12:00,29.9,0.0,81,59,0.2
2025/01/04,13:00,32.5,0.0,74,162,0.4
2025/01/04,14:00,33.6,0.0,71,98,0.3
2025/01/04,15:00,33.7,0.0,68,51,0.1
2025/01/04,16:00,33.4,0.0,68,335,0.2
2025/01/04,17:00,32.1,0.0,72,147,0.2
2025/01/04,18:00,27.2,4.8,88,339,0.4
2025/01/04,19:00,24.2,0.2,98,237,0.0
2025/01/04,20:00,23.9,0.1,99,167,0.1
2025/01/04,21:00,23.4,0.0,99,177,0.0
2025/01/04,22:00,23.1,0.0,99,351,0.0
2025/01/04,23:00,22.9,0.0,99,351,0.0
2025/01/05,00:00,22.7,0.0,99,351,0.0
2025/01/05,01:00,22.6,0.0,99,351,0.0
2025/01/05,02:00,22.7,0.0,99,351,0.0
2025/01/05,03:00,22.8,0.0,99,351,0.0
2025/01/05,04:00,22.8,0.0,99,351,0.0
2025/01/05,05:00,22.6,0.0,99,351,0.0
2025/01/05,06:00,22.5,0.0,99,351,0.0
2025/01/05,07:00,22.3,0.0,99,351,0.0
2025/01/05,08:00,22.6,0.0,99,351,0.0
2025/01/05,09:00,23.9,0.0,98,133,0.4
