Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SANTA ANA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,8°29'51.47'',Longitud :,75°33'45.86'',Altitud :,235 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8568A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2019/03/01,00:00,23.8,0.0,99,186,0.0
2019/03/01,01:00,23.5,0.0,99,156,0.1
2019/03/01,02:00,23.4,0.0,99,157,0.0
2019/03/01,03:00,23.3,0.0,99,94,0.0
2019/03/01,04:00,23.2,0.0,100,185,0.0
2019/03/01,05:00,23.2,0.0,100,19,0.0
2019/03/01,06:00,22.6,0.1,100,262,0.0
2019/03/01,07:00,22.2,0.0,100,320,0.0
2019/03/01,08:00,22.3,0.0,100,73,0.0
2019/03/01,09:00,22.6,0.0,100,78,0.0
2019/03/01,10:00,23.6,0.0,97,315,0.0
2019/03/01,11:00,24.2,0.0,95,38,0.0
2019/03/01,12:00,24.5,0.0,93,41,0.3
2019/03/01,13:00,24.6,0.0,92,12,0.6
2019/03/01,14:00,24.5,0.1,95,23,0.0
2019/03/01,15:00,24.4,0.0,96,326,0.4
2019/03/01,16:00,24.5,0.0,95,299,0.3
2019/03/01,17:00,24.7,0.0,94,354,0.1
2019/03/01,18:00,25.0,0.0,94,124,0.0
2019/03/01,19:00,24.7,0.0,95,209,0.0
2019/03/01,20:00,24.2,0.0,99,228,0.0
2019/03/01,21:00,23.7,0.1,99,306,0.0
2019/03/01,22:00,23.5,0.0,100,306,0.0
2019/03/01,23:00,23.0,0.0,100,306,0.0
2019/03/02,00:00,22.8,0.0,100,306,0.0
2019/03/02,01:00,22.9,0.0,100,306,0.0
2019/03/02,02:00,23.0,0.0,100,306,0.0
2019/03/02,03:00,23.0,0.0,100,284,0.0
2019/03/02,04:00,23.1,0.0,100,284,0.0
2019/03/02,05:00,23.2,0.1,100,9,0.0
2019/03/02,06:00,23.1,0.0,100,272,0.0
2019/03/02,07:00,23.0,0.0,100,295,0.0
2019/03/02,08:00,23.0,0.0,100,296,0.0
2019/03/02,09:00,23.2,0.0,100,296,0.0
2019/03/02,10:00,23.9,0.0,98,60,0.1
2019/03/02,11:00,24.9,0.0,90,104,0.1
2019/03/02,12:00,26.2,0.0,85,159,0.2
2019/03/02,13:00,27.4,0.1,79,79,0.2
2019/03/02,14:00,28.0,0.0,79,79,0.5
2019/03/02,15:00,28.7,0.0,75,345,0.8
2019/03/02,16:00,28.8,0.0,75,311,1.1
2019/03/02,17:00,29.0,0.0,76,18,0.4
2019/03/02,18:00,27.9,0.0,90,328,0.0
2019/03/02,19:00,27.3,0.0,90,305,0.7
2019/03/02,20:00,25.7,0.1,96,39,0.0
2019/03/02,21:00,24.6,0.0,99,17,0.0
2019/03/02,22:00,24.1,0.0,99,326,0.0
2019/03/02,23:00,23.7,0.0,99,3,0.0
2019/03/03,00:00,23.3,0.0,100,3,0.0
2019/03/03,01:00,23.0,0.0,100,3,0.0
