Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SANTA ANA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,8°29'51.47'',Longitud :,75°33'45.86'',Altitud :,235 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8568A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/10/01,00:00,23.9,0.0,98,245,0.0
2024/10/01,01:00,23.7,0.0,98,317,0.0
2024/10/01,02:00,23.6,0.0,98,49,0.0
2024/10/01,03:00,23.3,0.0,99,338,0.0
2024/10/01,04:00,22.9,0.0,99,348,0.0
2024/10/01,05:00,22.8,0.0,99,323,0.0
2024/10/01,06:00,23.0,0.0,99,130,0.1
2024/10/01,07:00,23.0,0.0,99,118,0.0
2024/10/01,08:00,23.3,0.0,99,155,0.0
2024/10/01,09:00,24.7,0.0,94,94,0.4
2024/10/01,10:00,28.7,0.0,81,155,0.6
2024/10/01,11:00,31.7,0.0,72,12,0.3
2024/10/01,12:00,33.3,0.0,67,121,0.7
2024/10/01,13:00,34.4,0.0,61,58,0.7
2024/10/01,14:00,35.4,0.0,55,34,0.7
2024/10/01,15:00,36.2,0.0,52,297,1.1
2024/10/01,16:00,36.1,0.0,50,12,0.6
2024/10/01,17:00,34.4,0.0,58,191,0.1
2024/10/01,18:00,32.2,0.0,73,202,0.0
2024/10/01,19:00,29.2,0.0,87,310,0.1
2024/10/01,20:00,27.5,0.0,93,33,0.0
2024/10/01,21:00,27.0,0.0,95,317,0.2
2024/10/01,22:00,26.8,0.0,93,344,0.7
2024/10/01,23:00,26.2,0.0,89,213,0.0
2024/10/02,00:00,24.9,0.0,95,321,0.0
2024/10/02,01:00,24.1,0.0,97,7,0.0
2024/10/02,02:00,23.7,0.0,98,325,0.0
2024/10/02,03:00,23.3,0.0,98,331,0.0
2024/10/02,04:00,22.9,0.0,99,321,0.0
2024/10/02,05:00,22.7,0.0,99,321,0.0
2024/10/02,06:00,22.6,0.0,99,320,0.0
2024/10/02,07:00,22.7,0.0,99,321,0.0
2024/10/02,08:00,23.3,0.0,99,323,0.0
2024/10/02,09:00,25.2,0.0,93,69,1.4
2024/10/02,10:00,30.1,0.0,76,116,1.0
2024/10/02,11:00,33.0,0.0,67,114,1.2
2024/10/02,12:00,34.9,0.0,62,342,0.8
2024/10/02,13:00,35.3,0.0,61,71,0.7
2024/10/02,14:00,36.3,0.0,57,260,0.2
2024/10/02,15:00,37.2,0.0,53,232,0.5
2024/10/02,16:00,36.5,0.0,54,137,0.5
2024/10/02,17:00,35.7,0.0,55,280,0.2
2024/10/02,18:00,33.3,0.0,66,351,0.9
2024/10/02,19:00,29.5,0.1,69,339,0.5
2024/10/02,20:00,25.9,0.0,92,48,0.5
2024/10/02,21:00,24.9,0.0,95,245,0.5
2024/10/02,22:00,24.3,0.0,97,235,0.0
2024/10/02,23:00,24.1,0.0,98,300,0.0
2024/10/03,00:00,24.0,0.0,98,324,0.0
2024/10/03,01:00,23.7,0.0,98,329,0.0
2024/10/03,02:00,23.3,0.0,98,329,0.0
2024/10/03,03:00,23.0,0.0,99,329,0.0
2024/10/03,04:00,22.9,0.0,99,329,0.0
2024/10/03,05:00,22.7,0.0,99,329,0.0
2024/10/03,06:00,22.5,0.0,99,329,0.0
2024/10/03,07:00,22.2,0.0,99,329,0.0
2024/10/03,08:00,22.8,0.0,99,329,0.0
2024/10/03,09:00,25.1,0.0,96,120,0.4
2024/10/03,10:00,29.8,0.0,81,160,0.4
2024/10/03,11:00,34.0,0.0,66,134,0.6
2024/10/03,12:00,36.0,0.0,56,335,3.2
2024/10/03,13:00,36.7,0.0,49,278,0.7
2024/10/03,14:00,37.4,0.0,46,307,0.5
2024/10/03,15:00,38.5,0.0,42,336,0.6
2024/10/03,16:00,36.2,0.0,52,291,0.1
2024/10/03,17:00,27.5,9.7,75,31,2.5
2024/10/03,18:00,22.6,8.3,97,271,1.0
2024/10/03,19:00,22.2,0.1,98,345,0.2
2024/10/03,20:00,22.3,0.1,99,223,0.0
2024/10/03,21:00,22.2,0.0,99,299,0.0
2024/10/03,22:00,22.0,0.0,99,291,0.0
2024/10/03,23:00,21.9,0.0,99,29,0.0
2024/10/04,00:00,21.7,0.0,99,325,0.0
2024/10/04,01:00,21.7,0.0,99,177,0.0
2024/10/04,02:00,21.5,0.0,99,182,0.0
2024/10/04,03:00,21.7,0.0,99,60,0.0
2024/10/04,04:00,21.7,0.0,99,60,0.0
2024/10/04,05:00,21.7,0.1,99,60,0.0
2024/10/04,06:00,21.5,0.0,99,120,0.0
2024/10/04,07:00,21.3,0.0,99,121,0.0
2024/10/04,08:00,21.9,0.0,99,351,0.0
2024/10/04,09:00,23.9,0.0,99,94,0.1
2024/10/04,10:00,27.4,0.0,92,108,0.6
2024/10/04,11:00,30.3,0.0,78,114,2.7
2024/10/04,12:00,32.7,0.0,72,75,2.8
2024/10/04,13:00,34.0,0.0,67,90,2.0
2024/10/04,14:00,34.3,0.0,66,96,1.1
2024/10/04,15:00,32.5,0.0,67,121,1.1
2024/10/04,16:00,29.5,0.0,77,113,0.8
2024/10/04,17:00,28.7,0.0,82,261,0.2
2024/10/04,18:00,26.3,0.0,80,342,0.4
2024/10/04,19:00,23.9,0.1,91,306,0.0
2024/10/04,20:00,22.7,0.0,96,270,0.0
2024/10/04,21:00,22.4,0.0,97,282,0.0
2024/10/04,22:00,22.4,0.0,98,266,0.0
2024/10/04,23:00,22.4,0.0,98,315,2.0
2024/10/05,00:00,22.4,0.0,98,285,0.0
2024/10/05,01:00,22.4,0.0,98,285,0.0
2024/10/05,02:00,22.4,0.0,99,306,0.0
2024/10/05,03:00,22.4,0.0,99,306,0.0
2024/10/05,04:00,22.3,0.0,99,312,0.0
2024/10/05,05:00,22.4,0.0,99,42,0.0
2024/10/05,06:00,22.3,0.0,99,77,0.0
2024/10/05,07:00,22.3,0.0,99,108,0.0
