Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : SANTA ANA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,8°29'51.47'',Longitud :,75°33'45.86'',Altitud :,235 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8568A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/04/01,00:00,23.8,0.0,99,230,0.0
2023/04/01,01:00,23.5,0.0,100,257,0.0
2023/04/01,02:00,23.3,0.0,100,257,0.0
2023/04/01,03:00,23.2,0.0,100,257,0.0
2023/04/01,04:00,23.0,0.0,100,263,0.0
2023/04/01,05:00,22.9,0.0,100,263,0.0
2023/04/01,06:00,22.9,0.0,100,287,0.0
2023/04/01,07:00,22.8,0.0,100,315,0.0
2023/04/01,08:00,22.8,0.0,100,45,0.0
2023/04/01,09:00,23.1,0.0,100,250,0.0
2023/04/01,10:00,23.9,0.0,99,327,0.0
2023/04/01,11:00,24.8,0.0,97,25,0.0
2023/04/01,12:00,26.1,0.0,93,93,0.0
2023/04/01,13:00,26.6,0.0,92,42,0.4
2023/04/01,14:00,27.3,0.0,90,54,0.2
2023/04/01,15:00,27.9,0.0,89,18,0.5
2023/04/01,16:00,28.0,0.0,89,90,0.3
2023/04/01,17:00,28.1,0.0,86,107,0.2
2023/04/01,18:00,27.7,0.0,84,132,0.4
2023/04/01,19:00,26.1,0.0,93,185,0.0
2023/04/01,20:00,24.9,0.0,98,325,0.0
2023/04/01,21:00,24.0,0.0,99,325,0.0
2023/04/01,22:00,23.4,0.0,99,30,0.0
2023/04/01,23:00,23.1,0.0,99,40,0.0
2023/04/02,00:00,22.7,0.0,99,35,0.0
2023/04/02,01:00,22.4,0.0,99,360,0.0
2023/04/02,02:00,22.1,0.0,100,360,0.0
2023/04/02,03:00,22.5,0.0,100,31,0.0
2023/04/02,04:00,22.7,0.0,100,335,0.0
