Estación : SANTA ANA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,8°29'51.47'',Longitud :,75°33'45.86'',Altitud :,235 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8568A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/11/01,00:00,24.3,0.0,S/D,317,0.0
2023/11/01,01:00,24.1,0.0,S/D,353,0.0
2023/11/01,02:00,23.9,0.1,S/D,352,0.0
2023/11/01,03:00,23.8,0.0,S/D,352,0.0
2023/11/01,04:00,23.8,0.0,S/D,352,0.0
2023/11/01,05:00,23.8,0.0,S/D,352,0.0
2023/11/01,06:00,23.8,0.0,S/D,353,0.0
2023/11/01,07:00,24.0,0.0,S/D,345,0.0
2023/11/01,08:00,24.2,0.0,S/D,306,0.0
2023/11/01,09:00,24.9,0.0,S/D,163,0.0
2023/11/01,10:00,24.6,0.6,S/D,258,0.0
2023/11/01,11:00,25.3,0.1,S/D,152,0.0
2023/11/01,12:00,27.2,0.0,S/D,184,0.1
2023/11/01,13:00,27.4,0.0,S/D,179,0.1
2023/11/01,14:00,28.2,0.0,S/D,194,0.3
2023/11/01,15:00,29.0,0.0,S/D,171,0.2
2023/11/01,16:00,28.7,0.0,S/D,136,0.1
2023/11/01,17:00,28.6,0.0,S/D,211,0.1
2023/11/01,18:00,28.3,0.0,S/D,238,0.0
2023/11/01,19:00,26.2,0.0,S/D,223,0.0
2023/11/01,20:00,25.0,0.0,S/D,223,0.0
2023/11/01,21:00,25.0,0.0,S/D,224,0.0
2023/11/01,22:00,24.9,0.0,S/D,232,0.0
2023/11/01,23:00,24.6,0.0,S/D,235,0.0
2023/11/02,00:00,24.3,0.0,S/D,235,0.0
2023/11/02,01:00,24.2,0.0,S/D,235,0.0
2023/11/02,02:00,24.2,0.0,S/D,235,0.0
2023/11/02,03:00,24.2,0.0,S/D,235,0.0
2023/11/02,04:00,24.2,0.0,S/D,235,0.0
2023/11/02,05:00,24.2,0.0,S/D,235,0.0
2023/11/02,06:00,24.1,0.0,S/D,235,0.0
2023/11/02,07:00
