Estación : SANTA ANA
Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
Latitud :,8°29'51.47'',Longitud :,75°33'45.86'',Altitud :,235 msnm.
Tipo :,EMA - Meteorológica,Código :,47E8568A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/09/01,00:00,22.2,0.0,99,321,0.0
2021/09/01,01:00,21.7,0.0,99,324,0.0
2021/09/01,02:00,21.4,0.0,99,324,0.0
2021/09/01,03:00,21.0,0.0,100,330,0.0
2021/09/01,04:00,20.5,0.0,100,354,0.0
2021/09/01,05:00,20.1,0.0,100,54,0.0
2021/09/01,06:00,20.1,0.0,100,268,0.0
2021/09/01,07:00,19.8,0.0,100,313,0.0
2021/09/01,08:00,19.7,0.0,100,328,0.0
2021/09/01,09:00,21.3,0.0,99,127,0.4
2021/09/01,10:00,24.7,0.2,88,114,0.3
2021/09/01,11:00,29.1,0.0,76,197,0.3
2021/09/01,12:00,31.9,0.0,65,127,0.4
2021/09/01,13:00,33.2,0.0,60,98,0.4
2021/09/01,14:00,34.3,0.0,56,113,0.5
2021/09/01,15:00,35.0,0.0,54,200,0.0
2021/09/01,16:00,36.0,0.0,54,157,0.1
2021/09/01,17:00,34.5,0.0,59,156,0.0
2021/09/01,18:00,31.2,0.0,70,234,0.0
2021/09/01,19:00,28.5,0.0,88,315,0.0
2021/09/01,20:00,26.2,0.0,95,327,0.1
2021/09/01,21:00,25.1,0.0,98,344,0.1
2021/09/01,22:00,24.7,0.0,98,298,0.1
2021/09/01,23:00,24.0,0.0,99,298,0.0
2021/09/02,00:00,23.5,0.0,99,180,0.0
2021/09/02,01:00,23.1,0.0,99,304,0.0
2021/09/02,02:00,22.8,0.0,99,295,0.0
2021/09/02,03:00,22.4,0.0,99,285,0.1
2021/09/02,04:00,22.2,0.0,99,360,0.0
2021/09/02,05:00,21.9,0.0,99,278,0.1
2021/09/02,06:00,21.6,0.0,99,325,0.1
2021/09/02,07:00,21.2,0.0,99,337,0.3
2021/09/02,08:00,21.2,0.0,100,317,0.0
2021/09/02,09:00,22.4,0.0,99,206,0.0
2021/09/02,10:00,24.7,0.0,90,128,0.1
2021/09/02,11:00,28.6,0.0,77,81,0.2
2021/09/02,12:00,31.9,0.0,67,85,0.4
2021/09/02,13:00,33.8,0.0,62,93,0.3
2021/09/02,14:00,34.8,0.0,56,72,0.5
2021/09/02,15:00,36.3,0.0,56,159,0.2
2021/09/02,16:00,36.4,0.0,55,208,0.6
2021/09/02,17:00,35.0,0.0,61,232,0.2
2021/09/02,18:00,31.8,0.0,73,183,0.0
2021/09/02,19:00,29.6,0.0,88,15,0.1
2021/09/02,20:00,28.3,0.0,79,318,0.5
2021/09/02,21:00,26.7,0.0,84,89,0.0
2021/09/02,22:00,25.2,0.0,93,358,0.7
2021/09/02,23:00,24.5,0.0,94,306,0.2
2021/09/03,00:00,24.0,0.0,98,32,0.0
2021/09/03,01:00,23.5,0.0,98,31,0.0
2021/09/03,02:00,23.0,0.0,99,342,0.0
2021/09/03,03:00,22.7,0.0,99,276,0.0
2021/09/03,04:00,22.4,0.0,99,307,0.0
2021/09/03,05:00,22.0,0.0,99,332,0.0
2021/09/03,06:00,21.7,0.0,99,331,0.0
2021/09/03,07:00,21.7,0.0,99,304,0.0
2021/09/03,08:00,21.8,0.0,100,297,0.0
2021/09/03,09:00,23.1,0.0,99,80,0.3
2021/09/03,10:00,26.2,0.0,85,134,0.3
2021/09/03,11:00,30.0,0.0,73,108,0.4
2021/09/03,12:00,33.0,0.0,65,184,0.4
2021/09/03,13:00,35.1,0.0,60,147,0.3
2021/09/03,14:00,35.5,0.0,57,184,0.3
2021/09/03,15:00,36.6,0.0,53,3,0.5
2021/09/03,16:00,36.9,0.0,51,3,0.2
2021/09/03,17:00,34.4,0.0,59,139,0.0
2021/09/03,18:00,31.7,0.0,74,278,0.0
2021/09/03,19:00,29.4,0.0,87,296,0.0
2021/09/03,20:00,27.1,0.0,95,316,0.2
2021/09/03,21:00,26.2,0.0,97,318,0.2
2021/09/03,22:00,25.5,0.0,98,312,0.0
2021/09/03,23:00,25.0,0.0,99,292,0.0
2021/09/04,00:00,24.5,0.0,99,325,0.3
2021/09/04,01:00,24.3,0.0,99,315,0.1
2021/09/04,02:00,24.3,0.0,99,327,0.3
2021/09/04,03:00,24.0,0.0,99,319,0.1
2021/09/04,04:00,23.7,0.0,99,311,0.3
2021/09/04,05:00,23.4,0.0,99,324,0.0
2021/09/04,06:00,23.2,0.0,99,259,0.0
2021/09/04,07:00,22.9,0.0,99,216,0.1
2021/09/04,08:00,22.9,0.0,100,283,0.0
2021/09/04,09:00,24.4,0.0,97,192,0.0
2021/09/04,10:00,27.5,0.0,81,66,0.4
2021/09/04,11:00,31.3,0.0,72,125,0.5
2021/09/04,12:00,33.8,0.0,64,51,0.5
2021/09/04,13:00,35.5,0.0,60,110,0.4
2021/09/04,14:00,35.1,0.0,60,18,0.3
2021/09/04,15:00,37.4,0.0,53,95,0.2
2021/09/04,16:00,36.5,0.0,56,146,0.1
2021/09/04,17:00,35.6,0.0,58,176,0.3
2021/09/04,18:00,32.8,0.0,68,213,0.0
