Estación : CONTAMANA
Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
Latitud :,7°21'9.14'',Longitud :,75°0'22.75'',Altitud :,185 msnm.
Tipo :,EAMA - Meteorológica,Código :,47287402
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/10/01,00:00,25.7,S/D,89,S/D,0.0
2025/10/01,01:00,25.5,S/D,91,S/D,0.0
2025/10/01,02:00,24.9,S/D,93,S/D,0.0
2025/10/01,03:00,25.1,S/D,95,S/D,0.0
2025/10/01,04:00,24.9,S/D,95,S/D,0.0
2025/10/01,05:00,25.1,S/D,95,S/D,0.0
2025/10/01,06:00,24.8,S/D,96,S/D,0.0
2025/10/01,07:00,23.2,S/D,98,S/D,27.3
2025/10/01,08:00,24.3,S/D,100,S/D,0.3
2025/10/01,09:00,26.2,S/D,94,S/D,0.0
2025/10/01,10:00,30.4,S/D,71,S/D,0.0
2025/10/01,11:00,30.9,S/D,67,S/D,0.0
2025/10/01,12:00,32.2,S/D,61,S/D,0.0
2025/10/01,13:00,27.1,S/D,83,S/D,0.0
2025/10/01,14:00,28.0,S/D,79,S/D,0.0
2025/10/01,15:00,25.8,S/D,84,S/D,0.0
2025/10/01,16:00,25.7,S/D,86,S/D,0.0
2025/10/01,17:00,25.9,S/D,82,S/D,0.0
2025/10/01,18:00,25.1,S/D,90,S/D,0.0
2025/10/01,19:00,25.1,S/D,92,S/D,0.0
2025/10/01,20:00,24.8,S/D,95,S/D,0.0
2025/10/01,21:00,24.8,S/D,95,S/D,0.0
2025/10/01,22:00,24.3,S/D,95,S/D,0.0
2025/10/01,23:00,24.2,S/D,94,S/D,0.0
2025/10/02,00:00,24.1,S/D,96,S/D,0.0
2025/10/02,01:00,24.4,S/D,97,S/D,0.0
2025/10/02,02:00,24.3,S/D,97,S/D,0.0
2025/10/02,03:00,24.1,S/D,97,S/D,0.0
2025/10/02,04:00,24.4,S/D,97,S/D,0.0
2025/10/02,05:00,24.2,S/D,97,S/D,0.0
2025/10/02,06:00,24.0,S/D,97,S/D,0.0
2025/10/02,07:00,24.6,S/D,94,S/D,0.0
2025/10/02,08:00,25.4,S/D,90,S/D,0.0
2025/10/02,09:00,26.9,S/D,79,S/D,0.0
2025/10/02,10:00,27.9,S/D,75,S/D,0.0
2025/10/02,11:00,30.6,S/D,68,S/D,0.0
2025/10/02,12:00,31.1,S/D,65,S/D,0.0
2025/10/02,13:00,32.8,S/D,61,S/D,0.0
2025/10/02,14:00,33.7,S/D,56,S/D,0.0
2025/10/02,15:00,31.0,S/D,61,S/D,0.0
2025/10/02,16:00,21.1,S/D,96,S/D,28.5
2025/10/02,17:00,22.5,S/D,97,S/D,2.1
2025/10/02,18:00,22.9,S/D,99,S/D,0.0
2025/10/02,19:00,22.9,S/D,
