Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : CONTAMANA
Departamento :,LORETO,Provincia :,UCAYALI,Distrito :,CONTAMANA
Latitud :,7°21'9.14'',Longitud :,75°0'22.75'',Altitud :,185 msnm.
Tipo :,EAMA - Meteorológica,Código :,47287402
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/05/01,00:00,24.4,S/D,97,298,0.5
2020/05/01,01:00,24.6,S/D,98,314,1.9
2020/05/01,02:00,24.3,S/D,99,8,1.8
2020/05/01,03:00,24.0,S/D,99,59,2.8
2020/05/01,04:00,24.0,S/D,99,34,1.3
2020/05/01,05:00,24.0,S/D,99,60,2.2
2020/05/01,06:00,24.2,S/D,98,66,2.9
2020/05/01,07:00,24.6,S/D,98,184,1.3
2020/05/01,08:00,24.4,S/D,99,213,6.0
2020/05/01,09:00,24.4,S/D,98,77,2.1
2020/05/01,10:00,24.7,S/D,98,64,1.9
2020/05/01,11:00,25.1,S/D,98,312,1.2
2020/05/01,12:00,26.7,S/D,90,219,3.8
2020/05/01,13:00,26.3,S/D,92,220,8.7
2020/05/01,14:00,25.3,S/D,95,208,10.3
2020/05/01,15:00,24.5,S/D,96,204,6.1
2020/05/01,16:00,24.0,S/D,97,190,2.5
2020/05/01,17:00,24.1,S/D,98,161,1.0
2020/05/01,18:00,24.0,S/D,98,51,2.4
2020/05/01,19:00,23.9,S/D,99,87,2.5
2020/05/01,20:00,23.6,S/D,99,73,1.0
2020/05/01,21:00,23.5,S/D,99,59,1.8
2020/05/01,22:00,23.5,S/D,98,71,3.9
2020/05/01,23:00,23.8,S/D,97,77,2.7
2020/05/02,00:00,23.9,S/D,99,38,2.3
2020/05/02,01:00,24.0,S/D,99,150,0.0
2020/05/02,02:00,23.8,S/D,99,144,0.8
2020/05/02,03:00,24.0,S/D,99,130,0.5
2020/05/02,04:00,23.8,S/D,99,92,0.7
2020/05/02,05:00,23.4,S/D,99,323,0.8
2020/05/02,06:00,23.4,S/D,99,75,0.6
2020/05/02,07:00,23.9,S/D,99,119,0.9
2020/05/02,08:00,24.5,S/D,97,168,0.9
2020/05/02,09:00,25.9,S/D,92,140,2.0
2020/05/02,10:00,27.5,S/D,88,175,1.7
2020/05/02,11:00,28.8,S/D,80,215,2.2
2020/05/02,12:00,28.8,S/D,80,211,6.7
2020/05/02,13:00,28.7,S/D,81,207,6.2
2020/05/02,14:00,29.0,S/D,77,234,3.9
2020/05/02,15:00,24.8,S/D,98,240,5.4
2020/05/02,16:00,25.1,S/D,97,62,3.1
2020/05/02,17:00,25.1,S/D,97,80,3.0
2020/05/02,18:00,24.9,S/D,95,102,2.4
2020/05/02,19:00,24.6,S/D,95,130,3.6
2020/05/02,20:00,24.4,S/D,97,81,1.8
2020/05/02,21:00,24.6,S/D,97,163,0.6
2020/05/02,22:00,24.5,S/D,97,2,1.3
2020/05/02,23:00,24.3,S/D,98,258,0.2
2020/05/03,00:00,24.2,S/D,98,31,1.2
2020/05/03,01:00,23.8,S/D,99,54,1.3
2020/05/03,02:00,23.8,S/D,99,54,1.6
2020/05/03,03:00,23.9,S/D,99,350,0.2
2020/05/03,04:00,23.9,S/D,99,119,0.0
2020/05/03,05:00,23.4,S/D,99,69,4.1
2020/05/03,06:00,23.4,S/D,99,66,3.5
2020/05/03,07:00,24.1,S/D,98,67,3.1
2020/05/03,08:00,25.2,S/D,94,68,1.8
2020/05/03,09:00,25.7,S/D,91,86,1.8
2020/05/03,10:00,26.0,S/D,89,108,3.2
2020/05/03,11:00,26.9,S/D,86,155,2.2
2020/05/03,12:00,26.8,S/D,86,195,2.9
2020/05/03,13:00,26.1,S/D,83,212,4.8
2020/05/03,14:00,27.6,S/D,81,201,2.9
2020/05/03,15:00,28.2,S/D,81,212,5.4
2020/05/03,16:00,25.5,S/D,94,207,3.9
2020/05/03,17:00,23.3,S/D,98,168,2.4
2020/05/03,18:00,22.9,S/D,99,236,0.1
2020/05/03,19:00,23.1,S/D,99,347,2.6
2020/05/03,20:00,23.1,S/D,99,339,2.6
2020/05/03,21:00,23.2,S/D,99,259,1.7
2020/05/03,22:00,23.3,S/D,99,20,1.6
2020/05/03,23:00,23.0,S/D,99,47,1.8
2020/05/04,00:00,22.9,S/D,99,64,3.1
2020/05/04,01:00,23.0,S/D,99,84,2.6
2020/05/04,02:00,23.1,S/D,99,74,1.9
2020/05/04,03:00,23.0,S/D,99,96,0.5
2020/05/04,04:00,23.0,S/D,99,139,0.0
2020/05/04,05:00,23.1,S/D,99,71,1.2
2020/05/04,06:00,23.0,S/D,99,20,1.8
2020/05/04,07:00,23.4,S/D,99,9,1.2
2020/05/04,08:00,24.0,S/D,99,233,2.5
2020/05/04,09:00,26.1,S/D,87,211,3.0
2020/05/04,10:00,25.9,S/D,87,232,2.3
2020/05/04,11:00,27.2,S/D,83,248,2.2
2020/05/04,12:00,27.7,S/D,78,253,1.7
2020/05/04,13:00,29.1,S/D,77,227,2.6
2020/05/04,14:00,29.6,S/D,71,189,1.6
2020/05/04,15:00,29.5,S/D,75,209,2.6
2020/05/04,16:00,29.7,S/D,72,211,3.3
2020/05/04,17:00,28.3,S/D,78,217,1.7
2020/05/04,18:00,26.8,S/D,86,280,0.0
2020/05/04,19:00,26.4,S/D,86,188,0.0
2020/05/04,20:00,25.9,S/D,91,332,0.0
2020/05/04,21:00,25.2,S/D,94,44,0.4
2020/05/04,22:00,25.2,S/D,93,136,1.0
2020/05/04,23:00,24.6,S/D,96,45,5.5
2020/05/05,00:00,24.4,S/D,96,45,3.3
2020/05/05,01:00,24.6,S/D,93,39,2.4
2020/05/05,02:00,24.5,S/D,94,36,2.4
2020/05/05,03:00,24.6,S/D,93,48,2.5
2020/05/05,04:00,24.1,S/D,97,221,1.5
2020/05/05,05:00,24.1,S/D,97,124,1.1
2020/05/05,06:00,24.0,S/D,99,135,2.0
2020/05/05,07:00,24.5,S/D,98,138,2.3
2020/05/05,08:00,26.0,S/D,90,138,1.8
2020/05/05,09:00,28.3,S/D,80,223,2.1
2020/05/05,10:00,30.0,S/D,77,255,2.7
2020/05/05,11:00,31.5,S/D,65,307,3.8
2020/05/05,12:00,30.3,S/D,75,253,3.3
2020/05/05,13:00,31.0,S/D,69,250,2.2
2020/05/05,14:00,32.2,S/D,64,241,4.9
2020/05/05,15:00,31.7,S/D,64,45,3.0
2020/05/05,16:00,32.9,S/D,59,354,5.3
2020/05/05,17:00,31.2,S/D,65,24,2.6
2020/05/05,18:00,29.2,S/D,75,47,2.2
2020/05/05,19:00,28.0,S/D,80,23,1.7
2020/05/05,20:00,27.9,S/D,79,49,3.4
2020/05/05,21:00,27.1,S/D,84,45,2.0
2020/05/05,22:00,27.2,S/D,84,48,2.9
2020/05/05,23:00,26.7,S/D,87,41,2.9
2020/05/06,00:00,25.9,S/D,94,235,1.3
2020/05/06,01:00,25.5,S/D,95,186,0.6
2020/05/06,02:00,25.4,S/D,95,340,1.6
2020/05/06,03:00,25.4,S/D,95,14,1.0
2020/05/06,04:00,25.2,S/D,98,184,1.2
2020/05/06,05:00,25.1,S/D,98,186,0.6
2020/05/06,06:00,25.1,S/D,98,282,0.1
2020/05/06,07:00,25.5,S/D,97,41,1.0
2020/05/06,08:00,26.1,S/D,93,196,0.4
2020/05/06,09:00,26.5,S/D,93,156,0.5
2020/05/06,10:00,26.7,S/D,93,130,2.7
2020/05/06,11:00,28.3,S/D,86,284,1.6
2020/05/06,12:00,29.6,S/D,80,235,2.7
2020/05/06,13:00,30.7,S/D,75,236,3.1
2020/05/06,14:00,31.1,S/D,72,264,3.2
2020/05/06,15:00,31.3,S/D,73,238,3.3
2020/05/06,16:00,31.4,S/D,68,218,2.3
2020/05/06,17:00,28.9,S/D,79,144,2.9
2020/05/06,18:00,26.1,S/D,89,93,1.9
2020/05/06,19:00,25.0,S/D,93,146,0.4
2020/05/06,20:00,25.2,S/D,93,120,3.0
2020/05/06,21:00,25.1,S/D,94,206,0.6
2020/05/06,22:00,24.9,S/D,97,209,1.7
2020/05/06,23:00,24.7,S/D,96,334,2.0
2020/05/07,00:00,24.9,S/D,97,316,1.1
2020/05/07,01:00,24.6,S/D,98,190,0.5
2020/05/07,02:00,24.5,S/D,99,119,2.0
2020/05/07,03:00,24.3,S/D,99,95,0.3
2020/05/07,04:00,24.4,S/D,99,64,1.2
2020/05/07,05:00,24.1,S/D,99,5,0.5
