Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SANTA MARIA DE NANAY
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,ALTO NANAY
Latitud :,3°53'20.61'',Longitud :,73°41'46.08'',Altitud :,94 msnm.
Tipo :,HLM - Hidrológica,Código :,240001
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2019-10-01,6.45,6.48,6.52,6.55,6.50
2019-10-02,6.60,6.60,6.61,6.62,6.61
2019-10-03,6.61,6.60,6.60,6.59,6.60
2019-10-04,6.58,6.57,6.56,6.54,6.56
2019-10-05,6.48,6.47,6.45,6.42,6.46
2019-10-06,6.45,6.48,6.50,6.52,6.49
2019-10-07,6.53,6.54,6.57,6.60,6.56
2019-10-08,6.68,6.73,6.78,6.83,6.76
2019-10-09,6.85,6.93,6.95,6.98,6.93
2019-10-10,7.02,7.06,7.09,7.11,7.07
2019-10-11,7.15,7.16,7.21,7.24,7.19
2019-10-12,7.28,7.28,7.29,7.30,7.29
2019-10-13,7.34,7.36,7.38,7.40,7.37
2019-10-14,7.44,7.45,7.46,7.48,7.46
2019-10-15,7.50,7.50,7.50,7.51,7.50
2019-10-16,7.53,7.53,7.53,7.51,7.53
2019-10-17,7.49,7.48,7.48,7.47,7.48
2019-10-18,7.45,7.44,7.43,7.42,7.44
2019-10-19,7.41,7.41,7.41,7.40,7.41
2019-10-20,7.36,7.36,7.38,7.39,7.37
2019-10-21,7.44,7.44,7.43,7.40,7.43
2019-10-22,7.38,7.33,7.29,7.25,7.31
2019-10-23,7.24,7.22,7.21,7.20,7.22
2019-10-24,7.16,7.13,7.08,7.06,7.11
2019-10-25,7.03,7.03,6.98,6.97,7.00
2019-10-26,6.95,6.94,6.93,6.90,6.93
2019-10-27,6.89,6.85,6.80,6.77,6.83
2019-10-28,6.68,6.65,6.60,6.57,6.63
2019-10-29,6.45,6.43,6.40,6.39,6.42
2019-10-30,6.37,6.20,6.09,5.79,6.11
2019-10-31,5.78,5.72,5.71,5.70,5.73
