Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : GENARO HERRERA
Departamento :,LORETO,Provincia :,REQUENA,Distrito :,JENARO HERRERA
Latitud :,4°54'7.1'',Longitud :,73°40'17.35'',Altitud :,97 msnm.
Tipo :,HLM - Hidrológica,Código :,251104
AÑO / MES / DÍA,NIVEL DEL RIO (m)
06,10,14,18,PROMEDIO
2024-11-01,6.23,6.32,6.41,6.49,6.36
2024-11-02,6.85,6.90,6.97,7.26,7.00
2024-11-03,7.58,7.65,7.71,7.85,7.70
2024-11-04,8.03,8.09,8.14,8.20,8.12
2024-11-05,8.33,8.36,8.40,8.43,8.38
2024-11-06,8.48,8.48,8.49,8.52,8.49
2024-11-07,8.52,8.58,8.64,8.66,8.60
2024-11-08,8.48,8.47,8.46,8.45,8.47
2024-11-09,8.41,8.42,8.43,8.45,8.43
2024-11-10,8.28,8.26,8.25,8.23,8.26
2024-11-11,8.13,8.11,8.08,8.03,8.09
2024-11-12,7.93,7.90,7.88,7.85,7.89
2024-11-13,7.78,7.78,7.78,7.78,7.78
2024-11-14,7.78,7.80,7.85,7.87,7.83
2024-11-15,8.07,8.12,8.16,8.21,8.14
2024-11-16,8.38,8.41,8.45,8.51,8.44
2024-11-17,8.60,8.63,8.77,8.83,8.71
2024-11-18,8.90,8.85,8.83,8.80,8.85
2024-11-19,8.80,8.80,8.80,8.80,8.80
2024-11-20,8.79,8.81,8.81,8.82,8.81
2024-11-21,8.85,8.85,8.85,8.85,8.85
2024-11-22,8.87,8.87,8.87,8.87,8.87
2024-11-23,8.87,8.87,8.90,8.90,8.89
2024-11-24,8.92,8.93,8.95,8.96,8.94
2024-11-25,9.03,9.09,9.18,9.24,9.14
2024-11-26,9.47,9.55,9.62,9.75,9.60
2024-11-27,9.90,9.92,9.93,10.08,9.96
2024-11-28,10.24,10.26,10.31,10.33,10.29
2024-11-29,10.48,10.48,10.47,10.45,10.47
2024-11-30,10.51,10.52,10.52,10.53,10.52
