Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : LA LIBERTAD
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,MAZAN
Latitud :,3°29'10.69'',Longitud :,73°14'1.47'',Altitud :,100 msnm.
Tipo :,PLU - Meteorológica,Código :,103014
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-05-01,,,,26.9
2024-05-02,,,,0.0
2024-05-03,,,,36.9
2024-05-04,,,,10.0
2024-05-05,,,,34.6
2024-05-06,,,,12.9
2024-05-07,,,,0.0
2024-05-08,,,,27.9
2024-05-09,,,,51.9
2024-05-10,,,,1.8
2024-05-11,,,,0.0
2024-05-12,,,,0.0
2024-05-13,,,,0.0
2024-05-14,,,,20.0
2024-05-15,,,,78.0
2024-05-16,,,,61.2
2024-05-17,,,,0.0
2024-05-18,,,,0.0
2024-05-19,,,,33.3
2024-05-20,,,,21.0
2024-05-21,,,,47.4
2024-05-22,,,,4.6
2024-05-23,,,,0.0
2024-05-24,,,,0.0
2024-05-25,,,,0.0
2024-05-26,,,,1.3
2024-05-27,,,,3.3
2024-05-28,,,,0.0
2024-05-29,,,,0.0
2024-05-30,,,,0.0
2024-05-31,,,,0.0
