Estación : PEBAS
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
Latitud :,3°19'4.48'',Longitud :,71°51'34.63'',Altitud :,101 msnm.
Tipo :,EAMA - Meteorológica,Código :,47288486
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2026/02/01,00:00,S/D,S/D,S/D,346,1.4
2026/02/01,01:00,S/D,S/D,S/D,336,1.5
2026/02/01,02:00,S/D,S/D,S/D,106,0.0
2026/02/01,03:00,S/D,S/D,S/D,5,0.0
2026/02/01,04:00,S/D,S/D,S/D,329,1.3
2026/02/01,05:00,S/D,S/D,S/D,5,1.6
2026/02/01,06:00,S/D,S/D,S/D,331,1.9
2026/02/01,07:00,S/D,S/D,S/D,78,0.1
2026/02/01,08:00,S/D,S/D,S/D,47,2.4
2026/02/01,09:00,S/D,S/D,S/D,31,0.7
2026/02/01,10:00,S/D,S/D,S/D,138,2.6
2026/02/01,11:00,S/D,S/D,S/D,165,2.7
2026/02/01,12:00,S/D,S/D,S/D,146,5.0
2026/02/01,13:00,S/D,S/D,S/D,166,4.7
2026/02/01,14:00,S/D,S/D,S/D,168,4.7
2026/02/01,15:00,S/D,S/D,S/D,136,3.8
2026/02/01,16:00,S/D,S/D,S/D,164,3.6
2026/02/01,17:00,S/D,S/D,S/D,107,1.6
2026/02/01,18:00,S/D,S/D,S/D,136,0.4
2026/02/01,19:00,S/D,S/D,S/D,340,0.0
2026/02/01,20:00,S/D,S/D,S/D,1,0.5
2026/02/01,21:00,S/D,S/D,S/D,359,0.2
2026/02/01,22:00,S/D,S/D,S/D,328,1.0
2026/02/01,23:00,S/D,S/D,S/D,175,0.1
2026/02/02,00:00,S/D,S/D,S/D,57,0.0
2026/02/02,01:00,S/D,S/D,S/D,311,0.9
2026/02/02,02:00,S/D,S/D,S/D,220,0.5
2026/02/02,03:00,S/D,S/D,S/D,190,2.0
2026/02/02,04:00,S/D,S/D,S/D,195,1.9
2026/02/02,05:00,S/D,S/D,S/D,160,1.2
2026/02/02,06:00,S/D,S/D,S/D,129,1.0
2026/02/02,07:00,S/D,S/D,S/D,148,2.0
2026/02/02,08:00,S/D,S/D,S/D,136,1.8
2026/02/02,09:00,S/D,S/D,S/D,46,1.1
2026/02/02,10:00,S/D,S/D,S/D,161,3.9
2026/02/02,11:00,S/D,S/D,S/D,186,3.9
2026/02/02,12:00,S/D,S/D,S/D,153,2.9
2026/02/02,13:00,S/D,S/D,S/D,147,3.6
2026/02/02,14:00,S/D,S/D,S/D,180,3.8
2026/02/02,15:00,S/D,S/D,S/D,247,1.9
2026/02/02,16:00,S/D,S/D,S/D,276,2.8
2026/02/02,17:00,S/D,S/D,S/D,318,5.3
2026/02/02,18:00,S/D,S/D,S/D,337,3.4
2026/02/02,19:00,S/D,S/D,S/D,1,0.5
2026/02/02,20:00,S/D,S/D,S/D,147,1.5
2026/02/02,21:00,S/D,S/D,S/D,332,0.8
2026/02/02,22:00,S/D,S/D,S/D,102,0.1
2026/02/02,23:00,S/D,S/D,S/D,313,0.5
2026/02/03,00:00,S/D,S/D,S/D,311,0.3
2026/02/03,01:00,S/D,S/D,S/D,119,0.4
2026/02/03,02:00,S/D,S/D,S/D,117,0.0
2026/02/03,03:00,S/D,S/D,S/D,343,0.7
2026/02/03,04:00,S/D,S/D,S/D,337,0.5
2026/02/03,05:00,S/D,S/D,S/D,328,0.1
2026/02/03,06:00,S/D,S/D,S/D,226,0.0
2026/02/03,07:00,S/D,S/D,S/D,289,1.8
2026/02/03,08:00,S/D,S/D,S/D,251,1.9
2026/02/03,09:00,S/D,S/D,S/D,313,1.4
2026/02/03,10:00,S/D,S/D,S/D,189,2.5
