Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PEBAS
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
Latitud :,3°19'4.48'',Longitud :,71°51'34.63'',Altitud :,101 msnm.
Tipo :,EAMA - Meteorológica,Código :,47288486
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/10/01,00:00,22.3,0.0,100,322,1.1
2021/10/01,01:00,22.9,0.0,100,330,3.5
2021/10/01,02:00,22.5,0.0,100,286,0.2
2021/10/01,03:00,22.2,0.0,100,160,0.0
2021/10/01,04:00,22.1,0.0,100,97,0.1
2021/10/01,05:00,21.6,0.0,100,341,3.2
2021/10/01,06:00,21.9,0.0,100,339,0.1
2021/10/01,07:00,23.0,0.0,100,353,1.4
2021/10/01,08:00,26.9,0.0,78,338,2.7
2021/10/01,09:00,28.9,0.0,69,6,3.8
2021/10/01,10:00,30.5,0.0,64,332,3.1
2021/10/01,11:00,32.1,0.0,55,54,1.7
2021/10/01,12:00,32.7,0.0,52,347,3.1
2021/10/01,13:00,34.1,0.0,48,160,3.3
2021/10/01,14:00,28.9,0.0,62,310,6.7
2021/10/01,15:00,27.2,2.7,75,336,4.1
2021/10/01,16:00,29.8,0.0,64,329,3.7
2021/10/01,17:00,29.4,0.0,66,288,1.3
2021/10/01,18:00,25.3,0.0,87,69,0.3
2021/10/01,19:00,23.9,0.0,100,3,0.0
2021/10/01,20:00,23.4,0.0,100,346,1.7
2021/10/01,21:00,23.0,0.0,100,355,1.4
2021/10/01,22:00,22.7,0.0,100,354,1.1
2021/10/01,23:00,22.6,0.0,100,94,0.8
2021/10/02,00:00,22.2,0.0,100,36,0.2
2021/10/02,01:00,21.8,0.0,100,356,0.4
2021/10/02,02:00,21.5,0.0,100,352,1.4
2021/10/02,03:00,21.4,0.0,100,21,1.1
2021/10/02,04:00,21.3,0.0,100,16,1.2
2021/10/02,05:00,21.2,0.0,100,30,1.4
2021/10/02,06:00,21.5,0.0,100,26,0.8
2021/10/02,07:00,23.9,0.0,100,10,1.6
2021/10/02,08:00,28.2,0.0,73,3,4.1
2021/10/02,09:00,29.9,0.0,65,8,4.3
2021/10/02,10:00,31.4,0.0,61,6,3.5
2021/10/02,11:00,31.7,0.0,57,352,4.0
2021/10/02,12:00,32.9,0.0,51,339,3.9
2021/10/02,13:00,33.3,0.0,51,334,5.6
2021/10/02,14:00,34.2,0.0,48,0,3.9
2021/10/02,15:00,32.7,0.0,52,3,3.9
2021/10/02,16:00,34.1,0.0,44,344,4.5
2021/10/02,17:00,29.3,0.0,64,329,4.9
2021/10/02,18:00,26.7,0.0,74,330,2.1
2021/10/02,19:00,26.0,0.0,76,271,1.3
2021/10/02,20:00,25.0,0.0,83,317,0.5
2021/10/02,21:00,24.1,0.0,91,169,1.0
2021/10/02,22:00,23.2,0.0,100,357,1.1
2021/10/02,23:00,22.9,0.0,100,9,0.0
2021/10/03,00:00,23.1,0.0,100,20,1.3
2021/10/03,01:00,23.1,0.0,100,324,0.6
2021/10/03,02:00,23.2,0.0,100,334,1.2
2021/10/03,03:00,23.3,0.0,100,165,1.1
