Estación : PEBAS
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
Latitud :,3°19'4.48'',Longitud :,71°51'34.63'',Altitud :,101 msnm.
Tipo :,EAMA - Meteorológica,Código :,47288486
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/04/01,00:00,S/D,0.6,S/D,62,0.4
2025/04/01,01:00,S/D,0.6,S/D,329,0.0
2025/04/01,02:00,S/D,0.6,S/D,25,1.1
2025/04/01,03:00,S/D,0.9,S/D,60,2.3
2025/04/01,04:00,S/D,0.6,S/D,3,0.3
2025/04/01,05:00,S/D,0.6,S/D,10,1.2
2025/04/01,06:00,S/D,0.3,S/D,75,0.4
2025/04/01,07:00,S/D,0.6,S/D,65,0.4
2025/04/01,08:00,S/D,0.6,S/D,91,0.9
2025/04/01,09:00,S/D,0.6,S/D,45,0.4
2025/04/01,10:00,S/D,0.6,S/D,20,1.0
2025/04/01,11:00,S/D,0.9,S/D,13,2.7
2025/04/01,12:00,S/D,0.6,S/D,347,4.0
2025/04/01,13:00,S/D,0.9,S/D,24,1.7
2025/04/01,14:00,S/D,0.6,S/D,32,1.5
2025/04/01,15:00,S/D,0.9,S/D,27,1.2
2025/04/01,16:00,S/D,0.6,S/D,123,1.9
2025/04/01,17:00,S/D,0.9,S/D,125,2.6
2025/04/01,18:00,S/D,0.9,S/D,147,2.8
2025/04/01,19:00,S/D,0.6,S/D,157,1.8
2025/04/01,20:00,S/D,0.9,S/D,286,1.7
2025/04/01,21:00,S/D,0.9,S/D,240,0.1
2025/04/01,22:00,S/D,0.6,S/D,65,0.7
2025/04/01,23:00,S/D,0.9,S/D,26,0.0
2025/04/02,00:00,S/D,0.9,S/D,252,0.3
2025/04/02,01:00,S/D,0.6,S/D,1,0.7
2025/04/02,02:00,S/D,0.9,S/D,6,0.0
2025/04/02,03:00,S/D,0.6,S/D,40,0.1
2025/04/02,04:00,S/D,0.9,S/D,294,0.0
2025/04/02,05:00,S/D,0.6,S/D,31,0.1
2025/04/02,06:00,S/D,0.9,S/D,10,0.2
2025/04/02,07:00,S/D,0.6,S/D,57,0.6
2025/04/02,08:00,S/D,0.9,S/D,91,0.5
2025/04/02,09:00,S/D,0.6,S/D,86,3.0
2025/04/02,10:00,S/D,0.9,S/D,88,1.9
2025/04/02,11:00,S/D,0.9,S/D,51,1.3
2025/04/02,12:00,S/D,0.9,S/D,22,0.7
2025/04/02,13:00,S/D,0.9,S/D,316,1.5
2025/04/02,14:00,S/D,0.9,S/D,155,3.4
2025/04/02,15:00,S/D,0.9,S/D,145,3.6
2025/04/02,16:00,S/D,0.9,S/D,129,1.9
2025/04/02,17:00,S/D,0.9,S/D,65,0.7
2025/04/02,18:00,S/D,0.9,S/D,87,1.1
2025/04/02,19:00,S/D,0.9,S/D,360,1.1
2025/04/02,20:00,S/D,0.9,S/D,9,0.5
2025/04/02,21:00,S/D,1.2,S/D,14,0.8
2025/04/02,22:00,S/D,0.9,S/D,79,0.5
2025/04/02,23:00,S/D,0.9,S/D,69,0.4
2025/04/03,00:00,S/D,0.9,S/D,38,0.0
2025/04/03,01:00,S/D,0.9,S/D,344,0.6
2025/04/03,02:00,S/D,1.2,S/D,347,0.6
2025/04/03,03:00,S/D,0.9,S/D,354,3.0
2025/04/03,04:00,S/D,0.6,S/D,353,1.6
2025/04/03,05:00,S/D,0.9,S/D,337,2.3
2025/04/03,06:00,S/D,0.9,S/D,312,1.9
2025/04/03,07:00,S/D,0.9,S/D,337,2.0
2025/04/03,08:00,S/D,0.9,S/D,295,3.5
2025/04/03,09:00,S/D,1.2,S/D,343,2.2
2025/04/03,10:00,S/D,0.9,S/D,228,1.4
2025/04/03,11:00,S/D,0.6,S/D,180,3.1
2025/04/03,12:00,S/D,0.9,S/D,164,3.4
2025/04/03,13:00,S/D,0.9,S/D,165,3.6
2025/04/03,14:00,S/D,0.6,S/D,351,1.2
2025/04/03,15:00,S/D,0.6,S/D,318,3.5
2025/04/03,16:00,S/D,0.6,S/D,127,1.2
2025/04/03,17:00,S/D,0.6,S/D,206,2.1
2025/04/03,18:00,S/D,0.6,S/D,304,2.0
2025/04/03,19:00,S/D,0.6,S/D,131,0.4
2025/04/03,20:00,S/D,0.6,S/D,9,1.0
2025/04/03,21:00,S/D,0.3,S/D,347,0.7
2025/04/03,22:00,S/D,0.6,S/D,349,0.8
2025/04/03,23:00,S/D,0.6,S/D,8,0.4
2025/04/04,00:00,S/D,S/D,S/D,67,0.4
2025/04/04,01:00,S/D,S/D,S/D,356,1.0
2025/04/04,02:00,S/D,S/D,S/D,345,1.0
2025/04/04,03:00,S/D,S/D,S/D,36,0.7
2025/04/04,04:00,S/D,S/D,S/D,286,1.6
2025/04/04,05:00,S/D,S/D,S/D,322,1.6
2025/04/04,06:00,S/D,S/D,S/D,335,0.7
2025/04/04,07:00,S/D,S/D,S/D,352,1.3
2025/04/04,08:00,S/D,S/D,S/D,334,5.7
2025/04/04,09:00,S/D,S/D
