Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos.
Estación : PEBAS
Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
Latitud :,3°19'4.48'',Longitud :,71°51'34.63'',Altitud :,101 msnm.
Tipo :,EAMA - Meteorológica,Código :,47288486
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/06/01,00:00,S/D,S/D,S/D,357,0.9
2025/06/01,01:00,S/D,S/D,S/D,22,1.5
2025/06/01,02:00,S/D,S/D,S/D,2,1.4
2025/06/01,03:00,S/D,S/D,S/D,359,0.6
2025/06/01,04:00,S/D,S/D,S/D,40,0.0
2025/06/01,05:00,S/D,S/D,S/D,345,0.3
2025/06/01,06:00,S/D,S/D,S/D,27,0.4
2025/06/01,07:00,S/D,S/D,S/D,16,0.6
2025/06/01,08:00,S/D,S/D,S/D,184,4.1
2025/06/01,09:00,S/D,S/D,S/D,176,4.7
2025/06/01,10:00,S/D,S/D,S/D,186,4.4
2025/06/01,11:00,S/D,S/D,S/D,161,4.4
2025/06/01,12:00,S/D,S/D,S/D,155,2.8
2025/06/01,13:00,S/D,S/D,S/D,177,2.5
2025/06/01,14:00,S/D,S/D,S/D,203,4.0
2025/06/01,15:00,S/D,S/D,S/D,184,1.6
2025/06/01,16:00,S/D,S/D,S/D,167,3.7
2025/06/01,17:00,S/D,S/D,S/D,218,2.0
2025/06/01,18:00,S/D,S/D,S/D,172,2.2
2025/06/01,19:00,S/D,S/D,S/D,182,3.0
2025/06/01,20:00,S/D,S/D,S/D,181,3.8
2025/06/01,21:00,S/D,S/D,S/D,170,2.2
2025/06/01,22:00,S/D,S/D,S/D,172,3.1
2025/06/01,23:00,S/D,S/D,S/D,14,0.4
2025/06/02,00:00,S/D,S/D,S/D,192,0.0
2025/06/02,01:00,S/D,S/D,S/D,355,0.3
2025/06/02,02:00,S/D,S/D,S/D,321,0.4
2025/06/02,03:00,S/D,S/D,S/D,210,0.2
2025/06/02,04:00,S/D,S/D,S/D,179,1.9
2025/06/02,05:00,S/D,S/D,S/D,163,0.9
2025/06/02,06:00,S/D,S/D,S/D,155,1.3
2025/06/02,07:00,S/D,S/D,S/D,357,0.3
2025/06/02,08:00,S/D,S/D,S/D,143,1.1
2025/06/02,09:00,S/D,S/D,S/D,28,1.3
2025/06/02,10:00,S/D,S/D,S/D,316,0.6
2025/06/02,11:00,S/D,S/D,S/D,169,1.9
2025/06/02,12:00,S/D,S/D,S/D,195,2.9
2025/06/02,13:00,S/D,S/D,S/D,183,2.5
2025/06/02,14:00,S/D,S/D,S/D,289,1.6
2025/06/02,15:00,S/D,S/D,S/D,244,2.3
2025/06/02,16:00,S/D,S/D,S/D,250,2.3
2025/06/02,17:00,S/D,S/D,S/D,227,2.7
2025/06/02,18:00,S/D,S/D,S/D,317,0.2
2025/06/02,19:00,S/D,S/D,S/D,351,0.6
2025/06/02,20:00,S/D,S/D,S/D,46,0.0
2025/06/02,21:00,S/D,S/D,S/D,4,0.2
2025/06/02,22:00,S/D,S/D,S/D,336,1.9
2025/06/02,23:00,S/D,S/D,S/D,339,0.7
2025/06/03,00:00,S/D,S/D,S/D,347,0.2
2025/06/03,01:00,S/D,S/D,S/D,355,0.6
2025/06/03,02:00,S/D,S/D,S/D,46,0.0
2025/06/03,03:00,S/D,S/D,S/D,14,1.2
2025/06/03,04:00,S/D,S/D,S/D,15,1.4
2025/06/03,05:00,S/D,S/D,S/D,29,0.0
2025/06/03,06:00,S/D,S/D,S/D,50,0.8
2025/06/03,07:00,S/D,S/D,S/D,352,1.3
2025/06/03,08:00,S/D,S/D,S/D,339,1.0
2025/06/03,09:00,S/D,S/D,S/D,163,2.1
2025/06/03,10:00,S/D,S/D,S/D,170,1.7
2025/06/03,11:00,S/D,S/D,S/D,159,2.6
2025/06/03,12:00,S/D,S/D,S/D,113,2.1
2025/06/03,13:00,S/D,S/D,S/D,199,2.9
2025/06/03,14:00,S/D,S/D,S/D,337,4.5
2025/06/03,15:00,S/D,S/D,S/D,2,1.6
2025/06/03,16:00,S/D,S/D,S/D,1,1.1
2025/06/03,17:00,S/D,S/D,S/D,7,1.7
2025/06/03,18:00,S/D,S/D,S/D,357,1.7
2025/06/03,19:00,S/D,S/D,S/D,336,1.9
2025/06/03,20:00,S/D,S/D,S/D,327,1.2
2025/06/03,21:00,S/D,S/D,S/D,49,1.0
2025/06/03,22:00,S/D,S/D,S/D,338,0.7
2025/06/03,23:00,S/D,S/D,S/D,21,0.5
2025/06/04,00:00,S/D,S/D,S/D,356,0.6
2025/06/04,01:00,S/D,S/D,S/D,337,0.5
2025/06/04,02:00,S/D,S/D,S/D,346,1.8
2025/06/04,03:00,S/D,S/D,S/D,330,1.0
2025/06/04,04:00,S/D,S/D,S/D,339,0.0
2025/06/04,05:00,S/D,S/D,S/D,336,1.3
2025/06/04,06:00,S/D,S/D,S/D,331,2.1
