Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ROQUE
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
Latitud :,3°47'11.6'',Longitud :,73°17'35.7'',Altitud :,106 msnm.
Tipo :,CP - Meteorológica,Código :,103052
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2024-12-01,35.4,24.4,86.5,2.0
2024-12-02,35.6,23.8,80.6,0.0
2024-12-03,34.8,23.4,82.2,0.0
2024-12-04,34.4,24.2,83.2,0.0
2024-12-05,S/D,23.2,85.7,4.9
2024-12-06,S/D,22.8,87.3,2.3
2024-12-07,S/D,23,91.7,8.8
2024-12-08,S/D,24.4,94.4,6.8
2024-12-09,S/D,24,87.1,50.8
2024-12-10,S/D,22.4,91.6,2.0
2024-12-11,S/D,22.8,93.9,2.3
2024-12-12,S/D,22.6,84.7,0.0
2024-12-13,S/D,23,85.6,0.0
2024-12-14,S/D,23.8,83.6,23.1
2024-12-15,S/D,23.2,95.4,10.7
2024-12-16,S/D,22,S/D,3.5
2024-12-17,S/D,23.2,95.8,8.3
2024-12-18,S/D,22.8,88.6,38.2
2024-12-19,S/D,22.4,88.8,11.3
2024-12-20,S/D,23.4,86.8,0.0
2024-12-21,S/D,23.4,80.2,0.0
2024-12-22,S/D,22.8,94.2,7.1
2024-12-23,S/D,23.2,86.0,0.0
2024-12-24,S/D,23.4,85.2,12.6
2024-12-25,S/D,23.6,84.7,3.9
2024-12-26,S/D,22,86.0,104.1
2024-12-27,S/D,21.8,88.8,0.0
2024-12-28,S/D,22.8,87.8,0.2
2024-12-29,S/D,24,84.2,0.0
2024-12-30,S/D,23.6,85.7,0.7
2024-12-31,S/D,23.2,87.5,4.9
