Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ROQUE
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
Latitud :,3°47'11.6'',Longitud :,73°17'35.7'',Altitud :,106 msnm.
Tipo :,CP - Meteorológica,Código :,103052
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2023-10-01,S/D,S/D,S/D,S/D
2023-10-02,36.4,22.8,81.0,0.0
2023-10-03,37.2,25,79.2,0.0
2023-10-04,37.6,24.8,74.1,0.0
2023-10-05,36.8,25.2,87.3,0.0
2023-10-06,36.4,23,81.0,0.0
2023-10-07,37,24.4,78.9,S/D
2023-10-08,S/D,S/D,S/D,S/D
2023-10-09,32.2,23.6,87.9,0.0
2023-10-10,33.8,22.8,82.9,3.6
2023-10-11,35.6,23,83.9,0.0
2023-10-12,36,23.4,84.9,22.9
2023-10-13,33.8,22.6,92.6,5.6
2023-10-14,35.4,22.6,88.9,S/D
2023-10-15,S/D,S/D,S/D,S/D
2023-10-16,34.2,23.2,83.3,0.0
2023-10-17,34.8,23.6,86.8,0.0
2023-10-18,35.4,24,89.5,1.6
2023-10-19,35.2,23.2,81.8,0.0
2023-10-20,30.6,23.8,93.8,11.9
2023-10-21,33.8,23.4,87.3,S/D
2023-10-22,S/D,S/D,S/D,S/D
2023-10-23,34.6,24,85.8,2.3
2023-10-24,35.2,24.2,80.2,0.0
2023-10-25,35.8,23.8,82.0,0.0
2023-10-26,36,23,86.2,2.4
2023-10-27,34.8,23.4,84.8,0.8
2023-10-28,33.6,23.8,82.5,S/D
2023-10-29,S/D,S/D,S/D,S/D
2023-10-30,32.2,22.4,89.0,0.0
2023-10-31,34.6,23,85.0,0.0
