Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
Estación : SAN ROQUE
Departamento :,LORETO,Provincia :,MAYNAS,Distrito :,SAN JUAN BAUTISTA
Latitud :,3°47'11.6'',Longitud :,73°17'35.7'',Altitud :,106 msnm.
Tipo :,CP - Meteorológica,Código :,103052
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día)
MAX,MIN,TOTAL
2021-08-01,S/D,S/D,S/D,S/D
2021-08-02,S/D,S/D,S/D,S/D
2021-08-03,S/D,S/D,S/D,S/D
2021-08-04,S/D,S/D,S/D,S/D
2021-08-05,S/D,S/D,S/D,S/D
2021-08-06,S/D,S/D,S/D,S/D
2021-08-07,S/D,S/D,S/D,S/D
2021-08-08,S/D,S/D,S/D,S/D
2021-08-09,S/D,S/D,S/D,S/D
2021-08-10,S/D,S/D,S/D,S/D
2021-08-11,S/D,S/D,S/D,S/D
2021-08-12,S/D,S/D,S/D,S/D
2021-08-13,S/D,S/D,S/D,S/D
2021-08-14,S/D,S/D,S/D,S/D
2021-08-15,S/D,S/D,S/D,S/D
2021-08-16,S/D,S/D,S/D,S/D
2021-08-17,S/D,S/D,S/D,S/D
2021-08-18,S/D,S/D,S/D,S/D
2021-08-19,S/D,S/D,S/D,S/D
2021-08-20,S/D,S/D,S/D,S/D
2021-08-21,34.8,23.2,81.0,0.0
2021-08-22,32.2,24,82.6,0.0
2021-08-23,35.4,23.2,79.8,0.0
2021-08-24,36,24.2,81.0,0.0
2021-08-25,35,24,83.5,0.0
2021-08-26,36.2,23.8,77.9,0.0
2021-08-27,34,23.4,84.0,7.8
2021-08-28,33,23,86.8,1.5
2021-08-29,33.2,23.2,77.2,3.6
2021-08-30,28.4,22,93.2,0.0
2021-08-31,32,21.8,86.6,0.0
